Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
19.204636097,-10.39356,2.69089,-0.2375236,1.008744,-0.0306563,0.07195421,-43.70709,-15.75785,13.33429,957.0789
19.214491367,-10.51779,3.107453,-0.2988266,1.010315,-0.03500774,0.07572868,-43.39841,-15.76679,12.9486,957.0789
19.224345684,-10.89049,3.28598,-0.6053416,1.010677,-0.02869277,0.07194323,-43.39841,-15.76679,12.9486,957.0793
19.234200954,-11.38741,3.643033,-0.6666446,1.005833,-0.03214001,0.07246237,-43.39841,-15.76679,12.9486,957.0793
19.244056225,-11.88434,3.28598,-0.6053416,1.012202,-0.03354564,0.07188053,-43.39841,-15.76679,12.9486,957.0793
19.253911018,-11.88434,3.583524,0.1915974,1.018998,-0.03691742,0.06504641,-43.39841,-15.76679,12.9486,957.0793
19.263766289,-11.69799,3.404998,0.5594154,1.016597,-0.03399719,0.07085569,-43.39365,-16.12959,13.33645,957.0798
19.273621082,-11.88434,3.702542,0.8046274,1.02195,-0.03005164,0.07225028,-43.39365,-16.12959,13.33645,957.0798
19.283476353,-11.82222,3.404998,1.233748,1.016502,-0.02767725,0.06947277,-43.39365,-16.12959,13.33645,957.0798
19.293331623,-11.82222,3.28598,1.356354,1.009192,-0.03164001,0.06810591,-43.39365,-16.12959,13.33645,957.0798
19.303185940,-12.69185,3.107453,1.47896,1.015068,-0.0315865,0.06850183,-43.39365,-16.12959,13.33645,957.0785
19.313041210,-13.49935,3.047944,1.295051,1.01446,-0.02381298,0.06665929,-43.39439,-16.50309,12.95614,957.0785
19.322896004,-14.30686,2.869417,1.049839,1.018546,-0.03007621,0.07373619,-43.39439,-16.50309,12.95614,957.0785
19.332751274,-14.43109,2.869417,0.8659304,1.012721,-0.03939142,0.0689486,-43.39439,-16.50309,12.95614,957.0785
19.342606545,-14.61744,2.631382,0.4981124,1.017212,-0.04518605,0.07027329,-43.39439,-16.50309,12.95614,957.0789
19.354925156,-13.99628,2.869417,0.4981124,1.014267,-0.04765591,0.06741922,-43.39439,-16.50309,12.95614,957.0789
19.364780426,-13.25089,2.333837,0.007688423,1.016214,-0.0412946,0.07223716,-43.71261,-15.76854,12.56613,957.0789
19.374634743,-13.18878,2.393346,0.1302944,1.017211,-0.03688636,0.07753134,-43.71261,-15.76854,12.56613,957.0789
19.384490013,-13.56147,2.571872,0.1915974,1.019082,-0.02908204,0.07804974,-43.71261,-15.76854,12.56613,957.0776
19.394344807,-14.99014,2.69089,0.4368094,1.025847,-0.01879249,0.08091536,-43.71261,-15.76854,12.56613,957.0776
19.404200077,-16.10822,2.928926,0.8046274,1.026873,-0.03048775,0.07409324,-43.71261,-15.76854,12.56613,957.0776
19.414055348,-17.10208,3.643033,0.6820214,1.02649,-0.03778516,0.07547471,-44.08307,-16.87401,12.19529,957.0776
19.423910141,-16.91573,4.119105,0.4368094,1.027107,-0.04750871,0.07634225,-44.08307,-16.87401,12.19529,957.0781
19.433765411,-16.10822,4.297632,0.3142034,1.023181,-0.05242936,0.07108549,-44.08307,-16.87401,12.19529,957.0781
19.443619728,-15.05225,4.714194,-0.05361458,1.017331,-0.05247544,0.07260607,-44.08307,-16.87401,12.19529,957.0781
19.453474999,-14.12051,5.071248,-0.5440385,1.016438,-0.05685397,0.07497786,-44.08307,-16.87401,12.19529,957.0781
19.463330269,-12.87819,5.368793,-1.218372,1.016838,-0.05541036,0.06971314,-43.77991,-16.89365,11.04143,957.0729
19.473185063,-11.63588,5.368793,-1.58619,1.014815,-0.05202895,0.0678537,-43.77991,-16.89365,11.04143,957.0729
19.483040333,-10.76625,5.428301,-1.770099,1.014395,-0.05347814,0.07168106,-43.77991,-16.89365,11.04143,957.0729
19.492894650,-10.02086,5.666337,-2.137917,1.006567,-0.05550075,0.06985876,-43.77991,-16.89365,11.04143,957.0729
19.502749920,-9.648168,5.725846,-2.321826,1.004037,-0.05115235,0.06753552,-43.77991,-16.89365,11.04143,957.0717
19.512605190,-9.586052,5.963882,-2.383129,1.002603,-0.05066754,0.07043525,-44.45831,-17.61668,11.43659,957.0717
19.522459984,-9.523935,6.023391,-2.076613,0.9971989,-0.05365108,0.06617429,-44.45831,-17.61668,11.43659,957.0717
19.534779072,-10.26933,6.380445,-1.892705,1.013772,-0.05205612,0.06307635,-44.45831,-17.61668,11.43659,957.0717
19.544633865,-10.82837,6.023391,-1.770099,1.021172,-0.06124955,0.0595389,-44.45831,-17.61668,11.43659,957.0721
19.554489136,-10.89049,5.606828,-1.034463,1.017246,-0.06177613,0.05815282,-44.45831,-17.61668,11.43659,957.0721
19.564343929,-10.57991,5.487811,-0.8505535,1.019243,-0.06467653,0.05857906,-43.77715,-16.8883,11.42551,957.0721
19.574199200,-9.958747,5.071248,-0.5440385,1.01737,-0.07004054,0.0599981,-43.77715,-16.8883,11.42551,957.0721
19.584054470,-8.778544,4.41665,-0.4214326,1.013407,-0.07350702,0.05331654,-43.77715,-16.8883,11.42551,957.0726
19.593908787,-7.78469,4.297632,-0.4827355,1.022408,-0.07630258,0.06514464,-43.77715,-16.8883,11.42551,957.0726
19.603764057,-6.790836,4.178614,-0.4214326,1.01299,-0.07739651,0.05520644,-43.77715,-16.8883,11.42551,957.0726
19.613619327,-5.548518,3.524015,-0.9118565,1.005038,-0.06627223,0.05589286,-44.46584,-17.25923,10.66466,957.0726
19.623474121,-4.865242,3.226471,-1.034463,1.009594,-0.07204829,0.06200878,-44.46584,-17.25923,10.66466,957.0731
19.633329391,-4.741011,3.226471,-1.034463,1.006591,-0.07404643,0.05532591,-44.46584,-17.25923,10.66466,957.0731
19.643183708,-4.244083,3.107453,-0.9118565,0.9969387,-0.07897788,0.06069306,-44.46584,-17.25923,10.66466,957.0731
19.653038978,-3.001765,2.512363,-0.6053416,0.998013,-0.09310046,0.05528737,-44.46584,-17.25923,10.66466,957.0731
19.662894249,-1.262519,2.15531,-0.4827355,0.9969863,-0.09068175,0.05388483,-44.09211,-17.26354,10.66273,957.0718
19.672749042,0.1040308,1.738747,-0.3601296,1.004723,-0.08038545,0.05625744,-44.09211,-17.26354,10.66273,957.0718
19.682604313,0.7251899,1.441203,-0.3601296,1.001244,-0.07799011,0.05441044,-44.09211,-17.26354,10.66273,957.0718
19.692459106,0.8494217,1.203167,0.06899142,1.003659,-0.07651257,0.0534301,-44.09211,-17.26354,10.66273,957.0718
19.704778194,0.663074,0.370042,0.4981124,1.000747,-0.07506753,0.05635899,-44.09211,-17.26354,10.66273,957.0684
19.714632988,0.2903785,-0.04652058,0.8046274,1.002278,-0.07991853,0.05677543,-44.09486,-17.26889,10.27864,957.0684
19.724488258,0.4146104,-0.582101,0.9885363,1.007793,-0.08569156,0.0614401,-44.09486,-17.26889,10.27864,957.0684
19.734343529,1.03577,-1.236699,1.908081,1.006832,-0.0871599,0.06144141,-44.09486,-17.26889,10.27864,957.0684
19.744197845,2.029624,-1.712771,2.214596,1.004886,-0.08473309,0.06436483,-44.09486,-17.26889,10.27864,957.0689
19.754053116,2.526551,-2.010315,2.398505,1.006249,-0.07596176,0.06441942,-44.09486,-17.26889,10.27864,957.0689
19.763907909,2.775015,-2.486387,2.582414,1.01207,-0.07299436,0.0634031,-44.46183,-17.99552,10.6722,957.0689
19.773763180,2.526551,-2.783932,3.072838,1.021502,-0.0801964,0.06704149,-44.46183,-17.99552,10.6722,957.0689
19.783618450,2.526551,-3.140985,3.440656,1.013281,-0.08756638,0.06757566,-44.46183,-17.99552,10.6722,957.0693
19.793472767,2.650783,-3.498039,3.563262,1.007451,-0.08321284,0.07440429,-44.46183,-17.99552,10.6722,957.0693
19.803328037,3.085595,-3.736075,3.685868,1.011466,-0.08851963,0.07717747,-44.46183,-17.99552,10.6722,957.0693
19.813183308,4.017333,-4.450181,3.869777,1.001628,-0.08276306,0.07832468,-44.4686,-17.26457,10.28058,957.0693
19.823038101,4.514261,-4.50969,4.114989,1.006593,-0.08074585,0.08545891,-44.4686,-17.26457,10.28058,957.0698
19.832893372,4.82484,-4.628708,4.298898,0.9995616,-0.06914123,0.08230267,-44.4686,-17.26457,10.28058,957.0698
19.842748165,4.452145,-4.628708,4.421504,1.002956,-0.05837853,0.08953312,-44.4686,-17.26457,10.28058,957.0698
19.852603435,3.45829,-4.688217,4.605413,1.009825,-0.06124145,0.08845266,-44.4686,-17.26457,10.28058,957.0698
19.862458706,2.40232,-4.390673,4.973231,1.012337,-0.06852417,0.08691779,-44.46183,-17.99552,10.6722,957.0685
19.874777317,2.526551,-3.97411,4.973231,1.005017,-0.07102535,0.08604262,-44.46183,-17.99552,10.6722,957.0685
19.884632587,3.147711,-3.97411,5.15714,1.001608,-0.07446896,0.08414534,-44.46183,-17.99552,10.6722,957.0685
19.894486904,3.955218,-4.331164,5.341049,1.002204,-0.0724812,0.09373762,-44.46183,-17.99552,10.6722,957.0685
19.904342175,4.949072,-3.97411,5.218443,1.009018,-0.06852459,0.09463228,-44.46183,-17.99552,10.6722,957.0671
19.914197445,5.508115,-3.260003,4.911928,1.011384,-0.06510816,0.0917522,-44.09135,-16.89005,11.04304,957.0671
19.924052238,5.632347,-2.605405,4.360201,1.014286,-0.06069757,0.09318566,-44.09135,-16.89005,11.04304,957.0671
19.933907509,5.756579,-2.30786,4.237596,1.010339,-0.06171815,0.08987891,-44.09135,-16.89005,11.04304,957.0671
19.943761826,6.067158,-2.188842,3.747171,1.007386,-0.06516673,0.08557908,-44.09135,-16.89005,11.04304,957.0676
19.953617096,6.50197,-1.77228,3.379353,1.007015,-0.0734373,0.08695218,-44.09135,-16.89005,11.04304,957.0676
19.963472366,7.744288,-1.950806,3.195444,1.000214,-0.06860207,0.0947571,-44.46911,-16.14944,11.03743,957.0676
19.973327160,8.80026,-1.77228,2.827626,1.00107,-0.05495813,0.09773526,-44.46911,-16.14944,11.03743,957.0676
19.983182430,8.80026,-1.415226,2.521111,1.003891,-0.04373543,0.09922736,-44.46911,-16.14944,11.03743,957.0678
19.993037701,7.744288,-0.7606278,2.275899,1.003405,-0.041786,0.1011675,-44.46911,-16.14944,11.03743,957.0678
20.002892494,6.439854,0.310533,1.908081,1.001851,-0.04719397,0.09012246,-44.46911,-16.14944,11.03743,957.0678
20.012747765,6.315622,0.9056224,1.540263,1.001376,-0.05988831,0.07995891,-45.21179,-16.5036,11.42915,957.0678
20.022602081,7.495824,1.381694,1.049839,1.002411,-0.0735336,0.07216179,-45.21179,-16.5036,11.42915,957.07
20.032457352,9.23507,1.441203,0.3755064,0.9989697,-0.07259244,0.0717396,-45.21179,-16.5036,11.42915,957.07
20.044775963,11.78182,1.262676,-0.4214326,1.005259,-0.0662091,0.07218302,-45.21179,-16.5036,11.42915,957.07
20.054631233,12.89991,1.203167,-1.095766,1.010588,-0.05690005,0.07649843,-45.21179,-16.5036,11.42915,957.07
20.064486504,13.02414,1.143658,-1.340978,1.012046,-0.05444868,0.07793594,-45.21179,-16.5036,11.42915,957.0687
20.074341297,12.34087,0.8461134,-1.831402,1.013944,-0.04566005,0.08133746,-45.21179,-16.5036,11.42915,957.0687
20.084196568,11.47124,0.7270955,-1.892705,1.005999,-0.04722765,0.07137427,-45.21179,-16.5036,11.42915,957.0687
20.094050884,10.60162,0.4295509,-2.137917,0.9981809,-0.05120029,0.06857698,-45.21179,-16.5036,11.42915,957.0687
20.103906155,9.980461,-0.1655384,-2.137917,0.9962316,-0.05512127,0.06569648,-45.21179,-16.5036,11.42915,957.0692
20.113761902,9.172955,-0.9391546,-2.321826,0.9962265,-0.05854031,0.06231329,-44.08985,-16.14306,11.80366,957.0692
20.123616219,8.365448,-1.891297,-2.137917,1.013838,-0.05545475,0.06496352,-44.08985,-16.14306,11.80366,957.0692
20.133471489,6.936781,-2.30786,-1.892705,1.029916,-0.04898347,0.06574739,-44.08985,-16.14306,11.80366,957.0692
20.143326759,5.508115,-2.248351,-1.524887,1.027996,-0.05094329,0.06671661,-44.08985,-16.14306,11.80366,957.0714
20.153181553,4.327913,-2.545896,-0.9118565,1.041199,-0.05229237,0.06507946,-44.08985,-16.14306,11.80366,957.0714
20.163036823,3.76887,-2.248351,-0.8505535,1.031033,-0.06065274,0.06563298,-44.83605,-16.87607,11.43099,957.0714
20.172892094,4.327913,-2.188842,-0.7892506,1.012615,-0.07492708,0.06577501,-44.83605,-16.87607,11.43099,957.0714
20.182746410,6.377738,-2.664914,-0.9118565,1.006858,-0.0959406,0.05561654,-44.83605,-16.87607,11.43099,957.0718
20.192601681,9.048723,-3.081476,-1.034463,0.9975818,-0.09357649,0.0591231,-44.83605,-16.87607,11.43099,957.0718
20.202456474,11.03643,-3.736075,-1.340978,1.002418,-0.08671393,0.06102889,-44.83605,-16.87607,11.43099,957.0718
20.214775562,11.16066,-4.093128,-0.8505535,1.004767,-0.06816715,0.07025671,-44.09462,-15.78026,11.41581,957.0718
20.224630356,9.85623,-4.033619,-0.9731596,1.004328,-0.05643973,0.08425873,-44.09462,-15.78026,11.41581,957.074
20.234485626,8.303332,-3.855092,-0.7279475,1.013589,-0.06027285,0.07834399,-44.09462,-15.78026,11.41581,957.074
20.244340897,6.688318,-3.498039,-0.7279475,1.01701,-0.06219646,0.0763622,-44.09462,-15.78026,11.41581,957.074
20.254195690,6.005043,-3.260003,-1.034463,1.011693,-0.07687271,0.06816775,-44.09462,-15.78026,11.41581,957.074
20.264050961,7.123129,-3.140985,-1.402281,1.01716,-0.09242373,0.06077059,-44.09186,-15.77491,11.79989,957.0688
20.273906231,9.731997,-3.557548,-1.340978,1.025084,-0.1006267,0.06058843,-44.09186,-15.77491,11.79989,957.0688
20.283760548,12.71356,-3.676566,-1.340978,1.021124,-0.09725694,0.0601941,-44.09186,-15.77491,11.79989,957.0688
20.293615818,14.94973,-4.093128,-1.218372,1.018536,-0.07925463,0.06565411,-44.09186,-15.77491,11.79989,957.0688
20.303470612,15.81936,-4.688217,-0.9731596,1.024402,-0.0723686,0.07137901,-44.09186,-15.77491,11.79989,957.0693
20.313325882,15.1982,-4.926253,-0.1762206,1.027253,-0.06309036,0.07333347,-44.46082,-16.1334,12.18968,957.0693
20.323181152,13.2726,-5.402325,0.4368094,1.021845,-0.04752264,0.08504273,-44.46082,-16.1334,12.18968,957.0693
20.333035469,10.53951,-5.342815,1.049839,1.023852,-0.047979,0.08836466,-44.46082,-16.1334,12.18968,957.0693
20.342890740,7.930636,-5.461833,1.233748,1.020019,-0.0558024,0.08739487,-44.46082,-16.1334,12.18968,957.0698
20.352746010,6.377738,-5.521342,1.356354,1.016674,-0.06410994,0.08593483,-44.46082,-16.1334,12.18968,957.0698
20.362600803,5.880811,-5.521342,1.969384,1.01379,-0.06070373,0.09271348,-44.46082,-16.1334,12.18968,957.0698
20.372456074,5.942926,-5.461833,2.643717,1.010942,-0.06851666,0.09220894,-44.46082,-16.1334,12.18968,957.0698
20.384774685,6.191391,-4.152637,3.256747,1.009489,-0.05436682,0.1057666,-44.46082,-16.1334,12.18968,957.0701
20.394629955,5.694463,-3.379021,3.563262,1.001107,-0.04762418,0.1069014,-44.46082,-16.1334,12.18968,957.0701
20.404484749,4.82484,-2.426878,3.440656,0.9981107,-0.0452264,0.1045684,-44.46082,-16.1334,12.18968,957.0701
20.414340019,3.830986,-1.653262,3.93108,1.005474,-0.04906002,0.1029935,-44.08433,-16.13237,12.57183,957.0701
20.424195290,3.520406,-0.7606278,3.93108,1.005979,-0.05149233,0.1020073,-44.08433,-16.13237,12.57183,957.0703
20.434049606,3.76887,0.1320062,3.808474,1.010438,-0.0568078,0.1014197,-44.08433,-16.13237,12.57183,957.0703
20.443904877,4.452145,1.143658,3.072838,1.014813,-0.06117055,0.09557015,-44.08433,-16.13237,12.57183,957.0703
20.453760147,6.005043,1.857765,2.459808,1.008947,-0.05536285,0.100974,-44.08433,-16.13237,12.57183,957.0703
20.463614941,7.371593,2.512363,1.662869,1.006381,-0.05297747,0.09432188,-43.77489,-15.76782,12.56645,957.0707
20.473470211,8.489679,3.107453,0.7433244,1.013219,-0.0548728,0.09181242,-43.77489,-15.76782,12.56645,957.0707
20.483325482,9.483534,3.524015,-0.2988266,1.010177,-0.05297645,0.0856422,-43.77489,-15.76782,12.56645,957.0707
20.493179798,10.10469,3.881069,-0.8505535,1.009193,-0.05249848,0.08566026,-43.77489,-15.76782,12.56645,957.0707
20.503035069,10.9122,4.000087,-1.340978,1.003736,-0.04280312,0.08869505,-43.77489,-15.76782,12.56645,957.0695
20.512889862,11.03643,4.059596,-1.892705,1.008561,-0.03887302,0.08722185,-44.08633,-15.76422,12.56806,957.0695
20.522745133,10.66374,4.000087,-2.260523,1.013892,-0.03688678,0.08524583,-44.08633,-15.76422,12.56806,957.0695
20.532600403,10.47739,3.881069,-2.750947,1.011423,-0.03984449,0.08094327,-44.08633,-15.76422,12.56806,957.0695
20.542455197,9.85623,3.702542,-2.873553,1.009366,-0.03305518,0.07959229,-44.08633,-15.76422,12.56806,957.07
20.554774284,8.986607,3.464506,-3.057462,1.009727,-0.02722865,0.07532352,-44.08633,-15.76422,12.56806,957.07
20.564629078,7.495824,3.047944,-2.873553,1.01056,-0.01993807,0.07106037,-43.77615,-15.02618,12.94299,957.07
20.574484348,5.942926,2.809908,-2.750947,1.01263,-0.02672367,0.07336961,-43.77615,-15.02618,12.94299,957.07
20.584339619,4.949072,2.333837,-2.505734,1.008677,-0.02774611,0.06958373,-43.77615,-15.02618,12.94299,957.0665
20.594193935,4.265797,1.798256,-2.260523,1.005803,-0.03068398,0.07151669,-43.77615,-15.02618,12.94299,957.0665
20.604049206,3.582522,1.500712,-2.567038,1.015586,-0.02962103,0.07234462,-43.77615,-15.02618,12.94299,957.0665
20.613903999,3.209827,1.441203,-2.62834,1.013103,-0.02818839,0.07095449,-43.40041,-15.39864,12.94483,957.0665
20.623759270,2.961363,0.9651313,-2.873553,1.009235,-0.03358075,0.06952653,-43.40041,-15.39864,12.94483,957.067
20.633614540,2.588667,0.7270955,-2.934855,1.009207,-0.03017099,0.07051409,-43.40041,-15.39864,12.94483,957.067
20.643468857,2.40232,0.1915152,-3.24137,1.009718,-0.03308987,0.06952378,-43.40041,-15.39864,12.94483,957.067
20.653324127,1.967508,-0.1655384,-3.486583,1.018504,-0.03643515,0.06505754,-43.40041,-15.39864,12.94483,957.067
20.663179398,1.905392,-0.7011189,-3.670491,1.020016,-0.03689767,0.06790727,-43.7769,-15.39967,12.56268,957.0675
20.673034191,1.719045,-0.8201367,-3.731794,1.016636,-0.02959199,0.0776011,-43.7769,-15.39967,12.56268,957.0675
20.682889461,1.097885,-1.117681,-3.793097,1.013622,-0.02134042,0.07915129,-43.7769,-15.39967,12.56268,957.0675
20.692744732,0.04191487,-1.534244,-3.977006,1.0102,-0.02088212,0.07968314,-43.7769,-15.39967,12.56268,957.0675
20.702599525,-0.765592,-2.010315,-3.977006,1.011144,-0.01697717,0.08066103,-43.7769,-15.39967,12.56268,957.0662
20.712454796,-1.883678,-2.129333,-3.609189,1.011139,-0.02039621,0.07727785,-43.40518,-15.03584,12.55698,957.0662
20.724773407,-3.312345,-2.367369,-3.180068,1.016096,-0.01545211,0.08635372,-43.40518,-15.03584,12.55698,957.0662
20.734628677,-4.554663,-2.367369,-3.118764,1.013146,-0.01255289,0.08785782,-43.40518,-15.03584,12.55698,957.0662
20.744483948,-6.107561,-2.248351,-3.302674,1.010307,-0.01011055,0.09702369,-43.40518,-15.03584,12.55698,957.0684
20.754338264,-7.536227,-2.129333,-3.363976,1.010419,-0.0174018,0.09887735,-43.40518,-15.03584,12.55698,957.0684
20.764193535,-8.716429,-1.950806,-3.425279,1.01434,-0.02078269,0.09639695,-43.77489,-15.76782,12.56645,957.0684
20.774048328,-9.337588,-1.593753,-3.793097,1.018631,-0.0168699,0.09157681,-43.77489,-15.76782,12.56645,957.0684
20.783903599,-9.648168,-1.296208,-4.46743,1.018182,-0.01588619,0.09542511,-43.77489,-15.76782,12.56645,957.0688
20.793758869,-9.46182,-1.17719,-5.141763,1.018859,-0.02510459,0.1010881,-43.77489,-15.76782,12.56645,957.0688
20.803613186,-9.213356,-1.236699,-6.000005,1.014774,-0.01835292,0.09449446,-43.77489,-15.76782,12.56645,957.0688
20.813468456,-8.902777,-1.355717,-6.429126,1.018694,-0.009040078,0.1031428,-43.40041,-15.39864,12.94483,957.0688
20.823323727,-9.46182,-1.534244,-6.490429,1.036117,0.01107945,0.1068979,-43.40041,-15.39864,12.94483,957.0692
20.833178520,-10.70414,-1.058172,-6.061308,1.038998,0.02329573,0.1136687,-43.40041,-15.39864,12.94483,957.0692
20.843033791,-12.07069,-0.2845563,-5.938702,1.041836,0.03696432,0.1185356,-43.40041,-15.39864,12.94483,957.0692
20.852889061,-13.6857,0.7270955,-6.061308,1.029234,0.03102646,0.1220195,-43.40041,-15.39864,12.94483,957.0692
20.862743854,-13.62359,1.61973,-7.164762,1.024341,0.02072999,0.1128975,-43.39916,-16.14028,12.56829,957.0659
20.872599125,-12.94031,1.917274,-8.513429,1.007684,0.01081122,0.1025088,-43.39916,-16.14028,12.56829,957.0659
20.882454395,-11.57376,1.738747,-10.35252,0.9925151,0.001399374,0.09402001,-43.39916,-16.14028,12.56829,957.0659
20.894773006,-10.20721,1.02464,-12.43682,0.9950314,0.0009528853,0.09877238,-43.39916,-16.14028,12.56829,957.0659
20.904628277,-9.213356,0.4295509,-13.54027,1.004821,0.01031739,0.1073375,-43.39916,-16.14028,12.56829,957.066
20.914482594,-9.213356,0.4890598,-14.092,1.013588,0.02112558,0.1140125,-43.39716,-16.50843,12.57206,957.066
20.924337864,-10.45567,0.8461134,-14.27591,1.016013,0.02895278,0.1193152,-43.39716,-16.50843,12.57206,957.066
20.934193134,-12.25704,1.02464,-13.54027,1.008939,0.03859252,0.111351,-43.39716,-16.50843,12.57206,957.066
20.944047928,-14.74167,1.679239,-12.55943,1.010478,0.03813743,0.1161172,-43.39716,-16.50843,12.57206,957.0648
20.953903198,-17.599,2.452855,-11.14946,1.012357,0.03910923,0.1113066,-43.39716,-16.50843,12.57206,957.0648
20.963757515,-20.02153,2.809908,-10.35252,1.004564,0.02147341,0.09833048,-43.39314,-17.24473,12.5796,957.0648
20.973612785,-21.94712,3.226471,-9.678185,1.000292,0.003895567,0.09249263,-43.39314,-17.24473,12.5796,957.0648
20.983468056,-22.07135,3.226471,-8.697337,1.001012,-0.01995732,0.08844747,-43.39314,-17.24473,12.5796,957.0634
20.993322849,-21.63654,3.166962,-8.329519,1.008805,-0.01989773,0.0859409,-43.39314,-17.24473,12.5796,957.0634
21.003178120,-21.32596,2.869417,-7.900399,1.015842,-0.02808331,0.09248033,-43.39314,-17.24473,12.5796,957.0634
21.013033390,-21.13961,3.345489,-8.206914,1.023072,-0.0251197,0.0871311,-43.76394,-18.28884,12.20813,957.0634
21.022888184,-20.82903,3.28598,-8.268216,1.027097,-0.03286495,0.08844597,-43.76394,-18.28884,12.20813,957.0622
21.032743454,-20.14576,3.345489,-8.084308,1.01822,-0.02954566,0.0862045,-43.76394,-18.28884,12.20813,957.0622
21.042598724,-19.77306,3.107453,-8.390822,1.009895,-0.0325513,0.08294339,-43.76394,-18.28884,12.20813,957.0622
21.054917336,-19.64883,2.69089,-8.329519,1.014733,-0.03301155,0.07855777,-43.76394,-18.28884,12.20813,957.0622
21.064772606,-19.64883,2.571872,-7.777792,1.014786,-0.03690232,0.07900337,-43.02367,-18.00137,11.43296,957.0609
21.074626923,-19.40037,2.393346,-7.103459,1.009887,-0.03792408,0.07762697,-43.02367,-18.00137,11.43296,957.0609
21.084482193,-19.40037,2.452855,-6.429126,1.016724,-0.04030786,0.07463422,-43.02367,-18.00137,11.43296,957.0609
21.094337463,-19.27613,2.452855,-5.69349,1.019132,-0.03004405,0.0809161,-43.02367,-18.00137,11.43296,957.0609
21.104192257,-19.46248,2.512363,-4.773945,1.017203,-0.03786509,0.07608559,-43.02367,-18.00137,11.43296,957.0614
21.114047527,-19.46248,2.571872,-4.038309,1.013188,-0.03255831,0.0733124,-43.39574,-18.30385,11.43803,957.0614
21.123902798,-19.08979,2.393346,-2.873553,1.012753,-0.03596494,0.07424827,-43.39574,-18.30385,11.43803,957.0614
21.133757114,-18.28228,2.214819,-2.015311,1.018143,-0.03786762,0.07319698,-43.39574,-18.30385,11.43803,957.0614
21.143612385,-17.41266,2.393346,-1.647493,1.016557,-0.03449677,0.06749764,-43.39574,-18.30385,11.43803,957.0636
21.153467655,-16.35669,2.15531,-1.034463,1.011722,-0.04038247,0.06655848,-43.39574,-18.30385,11.43803,957.0636
21.163322449,-15.42495,1.798256,-0.9118565,1.011203,-0.03844231,0.06610305,-43.39523,-19.41898,10.68118,957.0636
21.173177719,-15.2386,1.262676,-0.6666446,1.011602,-0.02967588,0.06712975,-43.39523,-19.41898,10.68118,957.0636
21.183032513,-15.67341,0.4890598,-0.4214326,1.024758,-0.01883266,0.07278415,-43.39523,-19.41898,10.68118,957.0623
21.192887783,-16.66727,-0.3440652,-0.05361458,1.034406,-0.008043705,0.07225849,-43.39523,-19.41898,10.68118,957.0623
21.202743530,-17.9717,-0.582101,0.4981124,1.047441,0.01741172,0.08187152,-43.39523,-19.41898,10.68118,957.0623
21.212597370,-20.08364,-0.2845563,1.049839,1.045392,0.02908538,0.08535365,-43.39448,-19.04549,11.06149,957.0623
21.222452641,-21.38808,0.4295509,1.662869,1.048375,0.02277827,0.08334111,-43.39448,-19.04549,11.06149,957.0606
21.234771252,-20.89115,1.203167,1.049839,1.035183,0.00948358,0.07287454,-43.39448,-19.04549,11.06149,957.0606
21.244626522,-18.15805,2.036292,0.1302944,1.033347,-0.01002834,0.06458965,-43.39448,-19.04549,11.06149,957.0606
21.254481793,-13.74782,2.512363,-1.463584,1.027465,-0.02277744,0.05258589,-43.39448,-19.04549,11.06149,957.0606
21.264336586,-8.840661,2.988435,-2.812249,1.008814,-0.01075427,0.05870359,-44.08115,-19.78456,10.30441,957.0611
21.274191856,-4.616779,3.166962,-4.222218,0.993586,0.001787462,0.06525606,-44.08115,-19.78456,10.30441,957.0611
21.284047127,-1.635215,2.988435,-5.509581,0.9963899,0.02325801,0.07450208,-44.08115,-19.78456,10.30441,957.0611
21.293901444,0.2282626,2.809908,-6.245217,0.9962795,0.04080269,0.08183971,-44.08115,-19.78456,10.30441,957.0611
21.303756714,0.7873058,2.988435,-7.226065,0.9897623,0.05193061,0.08010972,-44.08115,-19.78456,10.30441,957.0615
21.313611984,0.1040308,2.750399,-8.390822,0.9961676,0.05737049,0.08821072,-43.39598,-19.79247,10.30087,957.0615
21.323466778,-1.759447,2.512363,-9.249064,0.9984344,0.0597822,0.07717718,-43.39598,-19.79247,10.30087,957.0615
21.333322048,-5.237938,1.917274,-9.800792,1.001296,0.06759884,0.07863996,-43.39598,-19.79247,10.30087,957.0615
21.343177319,-8.778544,2.036292,-10.10731,1.008744,0.05500124,0.0755523,-43.39598,-19.79247,10.30087,957.0634
21.353032112,-12.07069,2.036292,-10.47512,1.020099,0.04780714,0.07676735,-43.39598,-19.79247,10.30087,957.0634
21.362887383,-14.55532,1.917274,-10.72034,1.021665,0.03515416,0.07280465,-43.76569,-20.52445,10.31034,957.0634
21.372742653,-15.67341,1.798256,-10.29121,1.025298,0.02352683,0.07792593,-43.76569,-20.52445,10.31034,957.0634
21.382596970,-15.6113,1.560221,-9.862095,1.032341,0.006066558,0.0767198,-43.76569,-20.52445,10.31034,957.0638
21.394916535,-14.67956,1.322185,-9.432974,1.022612,0.002089699,0.0773041,-43.76569,-20.52445,10.31034,957.0638
