---- Model: lstm_run_7_rarm ----
Train Losses:
Epoch 1: 0.04334358870983124
Epoch 2: 0.027440089732408524
Epoch 3: 0.018420906737446785
Epoch 4: 0.017367573454976082
Epoch 5: 0.018567044287919998
Epoch 6: 0.011732303537428379
Epoch 7: 0.013416234403848648
Epoch 8: 0.010989062488079071
Epoch 9: 0.012791435234248638
Epoch 10: 0.01137487031519413
Epoch 11: 0.010341995395720005
Epoch 12: 0.009189736098051071
Epoch 13: 0.01230901200324297
Epoch 14: 0.011070802807807922
Epoch 15: 0.009605241939425468
Epoch 16: 0.0100308982655406
Epoch 17: 0.00908725243061781
Epoch 18: 0.0106949582695961
Epoch 19: 0.008983228355646133
Epoch 20: 0.01121715921908617
Epoch 21: 0.010632923804223537
Epoch 22: 0.009900685399770737
Epoch 23: 0.006837479770183563
Epoch 24: 0.008457072079181671
Epoch 25: 0.00694977818056941
Epoch 26: 0.0074372985400259495
Epoch 27: 0.008572913706302643
Epoch 28: 0.007998015731573105
Epoch 29: 0.008973720483481884
Epoch 30: 0.007820666767656803
Epoch 31: 0.005817381665110588
Epoch 32: 0.007585028186440468
Epoch 33: 0.006165212485939264
Epoch 34: 0.006688491441309452
Epoch 35: 0.006578126922249794
Epoch 36: 0.007195908576250076
Epoch 37: 0.006645847577601671
Epoch 38: 0.005153500009328127
Epoch 39: 0.005701152607798576
Epoch 40: 0.008793880231678486
Epoch 41: 0.006795456167310476
Epoch 42: 0.004831004422158003
Epoch 43: 0.007104011718183756
Epoch 44: 0.0059347921051084995
Epoch 45: 0.00539372256025672
Epoch 46: 0.005984170362353325
Epoch 47: 0.006780183408409357
Epoch 48: 0.006528863683342934
Epoch 49: 0.00594464223831892
Epoch 50: 0.007773949299007654
Validation Losses:
Epoch 1: 0.03888587454879752
Epoch 2: 0.023240094365175035
Epoch 3: 0.020140554127916467
Epoch 4: 0.014381590382030003
Epoch 5: 0.014647149962015743
Epoch 6: 0.01218473091158802
Epoch 7: 0.011578661036252795
Epoch 8: 0.011428680299609629
Epoch 9: 0.010942227465981263
Epoch 10: 0.010142880780031494
Epoch 11: 0.00925489250300424
Epoch 12: 0.009030759165744407
Epoch 13: 0.008863406348129413
Epoch 14: 0.00874402017763104
Epoch 15: 0.008771013249600942
Epoch 16: 0.007850487334681872
Epoch 17: 0.00798181241822747
Epoch 18: 0.007448621435242837
Epoch 19: 0.007358640172375293
Epoch 20: 0.0073829936431974085
Epoch 21: 0.007232036865864996
Epoch 22: 0.00722547690341885
Epoch 23: 0.007171680764196682
Epoch 24: 0.0070427220072766085
Epoch 25: 0.006966654329456591
Epoch 26: 0.00666543404062439
Epoch 27: 0.006443352824544078
Epoch 28: 0.00641623110935272
Epoch 29: 0.006299303105140381
Epoch 30: 0.006942967970340634
Epoch 31: 0.006350860782980559
Epoch 32: 0.006595368013404918
Epoch 33: 0.006408398083250779
Epoch 34: 0.00601763903835839
Epoch 35: 0.006346092284220943
Epoch 36: 0.005899888621446229
Epoch 37: 0.005702651347796182
Epoch 38: 0.005867579414754026
Epoch 39: 0.005691530004008659
Epoch 40: 0.005672062582581155
Epoch 41: 0.005605968588743685
Epoch 42: 0.005544716928413087
Epoch 43: 0.005735720574765767
Epoch 44: 0.005533951800879305
Epoch 45: 0.0053655995556865215
Epoch 46: 0.005446938960179911
Epoch 47: 0.005695129131329924
Epoch 48: 0.005332528215374381
Epoch 49: 0.005370478917003308
Epoch 50: 0.0052690903813749825

SVM Test Accuracy: 96.16%
