---- Model: bi_lstm_run_1 ----
Train Losses:
Epoch 1: 0.027239104732871056
Epoch 2: 0.013884912244975567
Epoch 3: 0.010718297213315964
Epoch 4: 0.007941283285617828
Epoch 5: 0.008279486559331417
Epoch 6: 0.007698697503656149
Epoch 7: 0.005322286393493414
Epoch 8: 0.0036155269481241703
Epoch 9: 0.0053138043731451035
Epoch 10: 0.00641972990706563
Epoch 11: 0.006135749164968729
Epoch 12: 0.0046800305135548115
Epoch 13: 0.00447891466319561
Epoch 14: 0.00424938416108489
Epoch 15: 0.004136242438107729
Epoch 16: 0.0031434674747288227
Epoch 17: 0.005852981470525265
Epoch 18: 0.0025316327810287476
Epoch 19: 0.0030873073264956474
Epoch 20: 0.0019999549258500338
Epoch 21: 0.0037484655622392893
Epoch 22: 0.002358286175876856
Epoch 23: 0.0022665720898658037
Epoch 24: 0.002383965766057372
Epoch 25: 0.0028769373893737793
Epoch 26: 0.0025257214438170195
Epoch 27: 0.002659530146047473
Epoch 28: 0.0027008973993360996
Epoch 29: 0.0022205193527042866
Epoch 30: 0.002206322969868779
Epoch 31: 0.003451151307672262
Epoch 32: 0.002401231322437525
Epoch 33: 0.002537273336201906
Epoch 34: 0.0021025019232183695
Epoch 35: 0.001609904458746314
Epoch 36: 0.0019411082612350583
Epoch 37: 0.0017668991349637508
Epoch 38: 0.0029557044617831707
Epoch 39: 0.0020186309702694416
Epoch 40: 0.001649848185479641
Epoch 41: 0.0014560383278876543
Epoch 42: 0.0021579039748758078
Epoch 43: 0.0015665277605876327
Epoch 44: 0.0021263870876282454
Epoch 45: 0.0013174688210710883
Epoch 46: 0.002662135986611247
Epoch 47: 0.0015296891797333956
Epoch 48: 0.0017941998085007071
Epoch 49: 0.002034791512414813
Epoch 50: 0.0017519018147140741
Validation Losses:
Epoch 1: 0.0316687519920078
Epoch 2: 0.011721462213504487
Epoch 3: 0.009529749104088268
Epoch 4: 0.00899186756353585
Epoch 5: 0.007222721445797981
Epoch 6: 0.0067771118215465415
Epoch 7: 0.005725125102943772
Epoch 8: 0.005201797461649784
Epoch 9: 0.005292086243683592
Epoch 10: 0.0046264745377944776
Epoch 11: 0.004630787353911907
Epoch 12: 0.0046385181560219145
Epoch 13: 0.004470745726682239
Epoch 14: 0.0036961853091387613
Epoch 15: 0.00374485171238446
Epoch 16: 0.00371198111309329
Epoch 17: 0.003562845978471404
Epoch 18: 0.0032733494811754784
Epoch 19: 0.0031363102376924575
Epoch 20: 0.003055371623443986
Epoch 21: 0.0032063961609754776
Epoch 22: 0.0028665309357833284
Epoch 23: 0.002816598073196184
Epoch 24: 0.0027389613895437643
Epoch 25: 0.0027349895354001684
Epoch 26: 0.0029049252323149876
Epoch 27: 0.002531355731383805
Epoch 28: 0.0027124687668095113
Epoch 29: 0.0024798453938161833
Epoch 30: 0.0024484187744381915
Epoch 31: 0.0025253349419879466
Epoch 32: 0.0023520979854776496
Epoch 33: 0.002476059834005059
Epoch 34: 0.0023439359314254165
Epoch 35: 0.0022444691279349845
Epoch 36: 0.0021289400392627304
Epoch 37: 0.002317654852671625
Epoch 38: 0.002212709746091753
Epoch 39: 0.002062960786890445
Epoch 40: 0.0020704289383765015
Epoch 41: 0.0020249055332244525
Epoch 42: 0.0019585546359866452
Epoch 43: 0.0022064877982098242
Epoch 44: 0.0019180404977554913
Epoch 45: 0.0021408219613662694
Epoch 46: 0.0019320931091488464
Epoch 47: 0.0020765758442652703
Epoch 48: 0.0018657148445826988
Epoch 49: 0.002035804827114758
Epoch 50: 0.0018678758792252661

SVM Test Accuracy: 91.64%
