---- Model: lstm_run_6_rarm ----
Train Losses:
Epoch 1: 0.044699642807245255
Epoch 2: 0.02583373710513115
Epoch 3: 0.01756811887025833
Epoch 4: 0.015282454900443554
Epoch 5: 0.012816516682505608
Epoch 6: 0.013178402557969093
Epoch 7: 0.012194584123790264
Epoch 8: 0.008938835933804512
Epoch 9: 0.009217347949743271
Epoch 10: 0.010736022144556046
Epoch 11: 0.008166908286511898
Epoch 12: 0.010735543444752693
Epoch 13: 0.007969189435243607
Epoch 14: 0.009577075950801373
Epoch 15: 0.008813822641968727
Epoch 16: 0.009145938791334629
Epoch 17: 0.007970832288265228
Epoch 18: 0.00942767783999443
Epoch 19: 0.009822658263146877
Epoch 20: 0.007863933220505714
Epoch 21: 0.006215182598680258
Epoch 22: 0.00723816966637969
Epoch 23: 0.005296061281114817
Epoch 24: 0.0059874276630580425
Epoch 25: 0.0069844163954257965
Epoch 26: 0.006829431280493736
Epoch 27: 0.006762603297829628
Epoch 28: 0.0069755492731928825
Epoch 29: 0.006864787545055151
Epoch 30: 0.005333633627742529
Epoch 31: 0.007118692621588707
Epoch 32: 0.0056040664203464985
Epoch 33: 0.008113691583275795
Epoch 34: 0.006062704604119062
Epoch 35: 0.006347895599901676
Epoch 36: 0.006917041260749102
Epoch 37: 0.0057357968762516975
Epoch 38: 0.005253450945019722
Epoch 39: 0.0059132701717317104
Epoch 40: 0.006573681253939867
Epoch 41: 0.007467839866876602
Epoch 42: 0.004906121175736189
Epoch 43: 0.004404959734529257
Epoch 44: 0.006100081373006105
Epoch 45: 0.006074284669011831
Epoch 46: 0.005595170892775059
Epoch 47: 0.006002749316394329
Epoch 48: 0.005539997015148401
Epoch 49: 0.006650722119957209
Epoch 50: 0.00503909308463335
Validation Losses:
Epoch 1: 0.038048669160132685
Epoch 2: 0.0268224437701378
Epoch 3: 0.01659832253793305
Epoch 4: 0.015553924768848001
Epoch 5: 0.012515819119430201
Epoch 6: 0.011407016831649934
Epoch 7: 0.010629558729238561
Epoch 8: 0.00991013814214043
Epoch 9: 0.009574000538520942
Epoch 10: 0.009036662182531508
Epoch 11: 0.008620521380056787
Epoch 12: 0.008464221662231172
Epoch 13: 0.007867121270483534
Epoch 14: 0.007806162287416415
Epoch 15: 0.007540702634685169
Epoch 16: 0.007484139004592809
Epoch 17: 0.007287171084343757
Epoch 18: 0.0070374982662251345
Epoch 19: 0.007253432207462291
Epoch 20: 0.006785677966529509
Epoch 21: 0.006451585496075204
Epoch 22: 0.006435125256435569
Epoch 23: 0.006297971861960305
Epoch 24: 0.006669600978156051
Epoch 25: 0.0060143323277553765
Epoch 26: 0.006064596658803275
Epoch 27: 0.005908882642710677
Epoch 28: 0.0060401225288108755
Epoch 29: 0.005977597954511372
Epoch 30: 0.005795950249816626
Epoch 31: 0.0054770683143794355
Epoch 32: 0.005833760645870806
Epoch 33: 0.0054302040649313495
Epoch 34: 0.005256624083144427
Epoch 35: 0.005356286533930961
Epoch 36: 0.005444901028867484
Epoch 37: 0.005417230837272193
Epoch 38: 0.005422255883325353
Epoch 39: 0.005166385995837497
Epoch 40: 0.005111095827815666
Epoch 41: 0.005257996484029509
Epoch 42: 0.005054252590488901
Epoch 43: 0.005002899092883772
Epoch 44: 0.005195356318811546
Epoch 45: 0.004932814567234491
Epoch 46: 0.004859341356306818
Epoch 47: 0.004863152391308204
Epoch 48: 0.004812695718654558
Epoch 49: 0.0047770263230444985
Epoch 50: 0.004809127479729741

SVM Test Accuracy: 96.53%
