---- Model: cnn_lstm_128_run_1 ----
Train Losses:
Epoch 1: 0.032024040818214417
Epoch 2: 0.01294771023094654
Epoch 3: 0.010674068704247475
Epoch 4: 0.013631433248519897
Epoch 5: 0.009945114143192768
Epoch 6: 0.007349333725869656
Epoch 7: 0.005530035588890314
Epoch 8: 0.00596866849809885
Epoch 9: 0.008060593158006668
Epoch 10: 0.006972122937440872
Epoch 11: 0.006429531145840883
Epoch 12: 0.004315200727432966
Epoch 13: 0.006014898885041475
Epoch 14: 0.00460813008248806
Epoch 15: 0.005474966950714588
Epoch 16: 0.00442880904302001
Epoch 17: 0.003134447615593672
Epoch 18: 0.006680810824036598
Epoch 19: 0.005831245332956314
Epoch 20: 0.00491509260609746
Epoch 21: 0.004325740970671177
Epoch 22: 0.003617555135861039
Epoch 23: 0.0032556087244302034
Epoch 24: 0.003928826190531254
Epoch 25: 0.003657252760604024
Epoch 26: 0.004795056767761707
Epoch 27: 0.003772241063416004
Epoch 28: 0.004685575142502785
Epoch 29: 0.002994324080646038
Epoch 30: 0.005270504392683506
Epoch 31: 0.004936401732265949
Epoch 32: 0.002494075335562229
Epoch 33: 0.004025832749903202
Epoch 34: 0.0037450934760272503
Epoch 35: 0.002747111488133669
Epoch 36: 0.0027924596797674894
Epoch 37: 0.0031182258389890194
Epoch 38: 0.003476728219538927
Epoch 39: 0.0027207876555621624
Epoch 40: 0.003390664467588067
Epoch 41: 0.002694898983463645
Epoch 42: 0.003623822471126914
Epoch 43: 0.0033319080248475075
Epoch 44: 0.0028714833315461874
Epoch 45: 0.003084337804466486
Epoch 46: 0.0024936841800808907
Epoch 47: 0.002743948483839631
Epoch 48: 0.003149259602651
Epoch 49: 0.002367129549384117
Epoch 50: 0.002388229826465249
Validation Losses:
Epoch 1: 0.028241375757281504
Epoch 2: 0.014373192767511976
Epoch 3: 0.010730600607100127
Epoch 4: 0.009862812321386102
Epoch 5: 0.008067372536707964
Epoch 6: 0.007836474293502866
Epoch 7: 0.007482470646771272
Epoch 8: 0.007047271068807654
Epoch 9: 0.007537778699982042
Epoch 10: 0.00627796532887353
Epoch 11: 0.005842902998758868
Epoch 12: 0.005376553726716679
Epoch 13: 0.005285681380156925
Epoch 14: 0.005078419565064976
Epoch 15: 0.005225331989454476
Epoch 16: 0.005151891009163087
Epoch 17: 0.004796667580241566
Epoch 18: 0.004594213245512679
Epoch 19: 0.004497133259264774
Epoch 20: 0.004540705929665093
Epoch 21: 0.004324917284793793
Epoch 22: 0.0042200971935722606
Epoch 23: 0.004318071362629303
Epoch 24: 0.004110957034013415
Epoch 25: 0.004203560980769394
Epoch 26: 0.004016157651622928
Epoch 27: 0.003978295107926162
Epoch 28: 0.003956359205048507
Epoch 29: 0.003857042463657046
Epoch 30: 0.0038698672762751364
Epoch 31: 0.00368011884918296
Epoch 32: 0.0036370652109438675
Epoch 33: 0.0038839114426409355
Epoch 34: 0.003631920104365894
Epoch 35: 0.00351254575586388
Epoch 36: 0.003551500751302797
Epoch 37: 0.003463866806620365
Epoch 38: 0.0034414432447176973
Epoch 39: 0.0034860993241070753
Epoch 40: 0.0038264969555825185
Epoch 41: 0.0033551108404625204
Epoch 42: 0.0032290859058242186
Epoch 43: 0.0032954185564141995
Epoch 44: 0.0032676573545434304
Epoch 45: 0.003220335078374106
Epoch 46: 0.0034145707024310417
Epoch 47: 0.0032709427689668214
Epoch 48: 0.0032426963638950757
Epoch 49: 0.0033099615149585686
Epoch 50: 0.0030909856634601936

SVM Test Accuracy: 91.14%
---- Model: cnn_lstm_128_run_1 ----
Train Losses:
Epoch 1: 0.03428851440548897
Epoch 2: 0.022072233259677887
Epoch 3: 0.014818227849900723
Epoch 4: 0.01130570936948061
Epoch 5: 0.012853085063397884
Epoch 6: 0.015770629048347473
Epoch 7: 0.008617229759693146
Epoch 8: 0.007895427756011486
Epoch 9: 0.008729202672839165
Epoch 10: 0.007721590343862772
Epoch 11: 0.006472649984061718
Epoch 12: 0.00606157723814249
Epoch 13: 0.0073038749396800995
Epoch 14: 0.007749554701149464
Epoch 15: 0.007099117152392864
Epoch 16: 0.006666339933872223
Epoch 17: 0.004283308982849121
Epoch 18: 0.004758669063448906
Epoch 19: 0.004395889118313789
Epoch 20: 0.0042098150588572025
Epoch 21: 0.00659352820366621
Epoch 22: 0.005310645326972008
