---- Model: lstm_run_9 ----
Train Losses:
Epoch 1: 0.017683403566479683
Epoch 2: 0.012394117191433907
Epoch 3: 0.010316596366465092
Epoch 4: 0.006786462850868702
Epoch 5: 0.00622378708794713
Epoch 6: 0.004117060452699661
Epoch 7: 0.004097533877938986
Epoch 8: 0.00382638699375093
Epoch 9: 0.003988537471741438
Epoch 10: 0.003979251254349947
Epoch 11: 0.0030045523308217525
Epoch 12: 0.003506178269162774
Epoch 13: 0.0023458858486264944
Epoch 14: 0.00282106501981616
Epoch 15: 0.0030556749552488327
Epoch 16: 0.002601312007755041
Epoch 17: 0.002164594829082489
Epoch 18: 0.003750719130039215
Epoch 19: 0.0019863091874867678
Epoch 20: 0.0020104902796447277
Epoch 21: 0.002054165815934539
Epoch 22: 0.0028239316307008266
Epoch 23: 0.002505861921235919
Epoch 24: 0.0025030598044395447
Epoch 25: 0.0021533796098083258
Epoch 26: 0.001989600481465459
Epoch 27: 0.0027090394869446754
Epoch 28: 0.0010862099006772041
Epoch 29: 0.0020311465486884117
Epoch 30: 0.0017808587290346622
Epoch 31: 0.002159944735467434
Epoch 32: 0.0016773779643699527
Epoch 33: 0.0016314296517521143
Epoch 34: 0.0010780872544273734
Epoch 35: 0.001489938935264945
Epoch 36: 0.0019582235254347324
Epoch 37: 0.001426798989996314
Epoch 38: 0.001798473997041583
Epoch 39: 0.002061073435470462
Epoch 40: 0.001660513924434781
Epoch 41: 0.00118170864880085
Epoch 42: 0.0015527765499427915
Epoch 43: 0.0016771487426012754
Epoch 44: 0.0016413801349699497
Epoch 45: 0.0014271095860749483
Epoch 46: 0.0011723473435267806
Epoch 47: 0.0013412692351266742
Epoch 48: 0.0014181039296090603
Epoch 49: 0.000978377996943891
Epoch 50: 0.0017205619951710105
Validation Losses:
Epoch 1: 0.01811015210389333
Epoch 2: 0.00940285316523804
Epoch 3: 0.007623542576426002
Epoch 4: 0.006642190481093691
Epoch 5: 0.005655722107254409
Epoch 6: 0.005343266906594007
Epoch 7: 0.004746672833976179
Epoch 8: 0.004255319996267476
Epoch 9: 0.0038896960495623484
Epoch 10: 0.003599133067167991
Epoch 11: 0.0034500151334650184
Epoch 12: 0.0031946114117244124
Epoch 13: 0.0029709029411533333
Epoch 14: 0.0032063796050460854
Epoch 15: 0.002877586662471565
Epoch 16: 0.0027571292272637804
Epoch 17: 0.0026819426684786688
Epoch 18: 0.002402805911459969
Epoch 19: 0.0025324216560815055
Epoch 20: 0.0025892586370745672
Epoch 21: 0.002198911357106815
Epoch 22: 0.002299021395958696
Epoch 23: 0.002201434722966214
Epoch 24: 0.002284246986836777
Epoch 25: 0.0020023263355617247
Epoch 26: 0.00200861780274047
Epoch 27: 0.0019972044319002385
Epoch 28: 0.002068341009066754
Epoch 29: 0.0019207842511418432
Epoch 30: 0.0021130908115662896
Epoch 31: 0.0018786915167058047
Epoch 32: 0.0018730804296235785
Epoch 33: 0.0018040417862944407
Epoch 34: 0.0017830324216494566
Epoch 35: 0.0017312164276713112
Epoch 36: 0.0017692399407685357
Epoch 37: 0.0016636335902968312
Epoch 38: 0.0018656148264805477
Epoch 39: 0.0016904620974570797
Epoch 40: 0.0016222764386014707
Epoch 41: 0.001618502225001917
Epoch 42: 0.0015821200395789636
Epoch 43: 0.0015810392603496399
Epoch 44: 0.0015416098098785741
Epoch 45: 0.001574344189497528
Epoch 46: 0.0015871502075439064
Epoch 47: 0.0015928730220372343
Epoch 48: 0.0015398392901687353
Epoch 49: 0.001540965664341748
Epoch 50: 0.0015602435832707843

SVM Test Accuracy: 93.82%
