---- Model: cnn_lstm_run_2_larm ----
Train Losses:
Epoch 1: 0.04846068099141121
Epoch 2: 0.035580798983573914
Epoch 3: 0.028917357325553894
Epoch 4: 0.020131003111600876
Epoch 5: 0.018925419077277184
Epoch 6: 0.014470463618636131
Epoch 7: 0.016395939514040947
Epoch 8: 0.014432734809815884
Epoch 9: 0.011991123668849468
Epoch 10: 0.011847032234072685
Epoch 11: 0.012257617898285389
Epoch 12: 0.011929921805858612
Epoch 13: 0.013441605493426323
Epoch 14: 0.01039475854486227
Epoch 15: 0.00924938078969717
Epoch 16: 0.005258659832179546
Epoch 17: 0.011074419133365154
Epoch 18: 0.006728156935423613
Epoch 19: 0.00965124648064375
Epoch 20: 0.010449228808283806
Epoch 21: 0.009129662066698074
Epoch 22: 0.007400626316666603
Epoch 23: 0.009252246469259262
Epoch 24: 0.006896118633449078
Epoch 25: 0.00477932533249259
Epoch 26: 0.008913835510611534
Epoch 27: 0.006879355758428574
Epoch 28: 0.006866259966045618
Epoch 29: 0.008734671398997307
Epoch 30: 0.008513195440173149
Epoch 31: 0.0062327575869858265
Epoch 32: 0.005983465816825628
Epoch 33: 0.006805029232054949
Epoch 34: 0.007551237009465694
Epoch 35: 0.005115092266350985
Epoch 36: 0.008086670190095901
Epoch 37: 0.0051255361177027225
Epoch 38: 0.007223398890346289
Epoch 39: 0.005596940405666828
Epoch 40: 0.007776509504765272
Epoch 41: 0.004484496545046568
Epoch 42: 0.005813075695186853
Epoch 43: 0.006615189369767904
Epoch 44: 0.005839173216372728
Epoch 45: 0.004848727490752935
Epoch 46: 0.006123674102127552
Epoch 47: 0.007824686355888844
Epoch 48: 0.006528153549879789
Epoch 49: 0.005964272189885378
Epoch 50: 0.0068614971823990345
Validation Losses:
Epoch 1: 0.041270782056173363
Epoch 2: 0.038492400228454675
Epoch 3: 0.030522777873486676
Epoch 4: 0.018260607631041464
Epoch 5: 0.0171109936622387
Epoch 6: 0.013224569862165646
Epoch 7: 0.011785386168502695
Epoch 8: 0.011606020222281747
Epoch 9: 0.011544618504448483
Epoch 10: 0.010250181285157674
Epoch 11: 0.009901538586971478
Epoch 12: 0.009167179106616448
Epoch 13: 0.0093307486276943
Epoch 14: 0.00920255807371407
Epoch 15: 0.008625291307043497
Epoch 16: 0.00835596064067341
Epoch 17: 0.008664598645689699
Epoch 18: 0.007819400064223768
Epoch 19: 0.007889622889972655
Epoch 20: 0.009424163275223761
Epoch 21: 0.00787849365108553
Epoch 22: 0.007460109334880488
Epoch 23: 0.00719180304957993
Epoch 24: 0.00693839364668226
Epoch 25: 0.0068907966277592485
Epoch 26: 0.007014215296582559
Epoch 27: 0.0070436468208264985
Epoch 28: 0.00697480470275432
Epoch 29: 0.00655573296519458
Epoch 30: 0.006458439414886062
Epoch 31: 0.00640446518771936
Epoch 32: 0.006220674761058594
Epoch 33: 0.006183795567304617
Epoch 34: 0.0063047493034309315
Epoch 35: 0.00610369084033543
Epoch 36: 0.006095676575342538
Epoch 37: 0.006052943688120238
Epoch 38: 0.005909837569541409
Epoch 39: 0.00581200096695408
Epoch 40: 0.0058722831928221895
Epoch 41: 0.00574307465371749
Epoch 42: 0.005744611555564036
Epoch 43: 0.005678388774913016
Epoch 44: 0.005652342167341723
Epoch 45: 0.005603585673773159
Epoch 46: 0.005521441478183112
Epoch 47: 0.005614245002143347
Epoch 48: 0.005383236803893707
Epoch 49: 0.005594003462472519
Epoch 50: 0.005555374985065271

SVM Test Accuracy: 97.13%
