---- Model: cnn_lstm_128_run_3_larm ----
Train Losses:
Epoch 1: 0.035341136157512665
Epoch 2: 0.028779935091733932
Epoch 3: 0.017264679074287415
Epoch 4: 0.014799629338085651
Epoch 5: 0.018029363825917244
Epoch 6: 0.014184421859681606
Epoch 7: 0.01635625772178173
Epoch 8: 0.009931200183928013
Epoch 9: 0.016418378800153732
Epoch 10: 0.010095138102769852
Epoch 11: 0.009059908799827099
Epoch 12: 0.01456063985824585
Epoch 13: 0.009939165785908699
Epoch 14: 0.008083176799118519
Epoch 15: 0.012522036209702492
Epoch 16: 0.008125102147459984
Epoch 17: 0.005748354364186525
Epoch 18: 0.007528566289693117
Epoch 19: 0.00801059603691101
Epoch 20: 0.010908710770308971
Epoch 21: 0.008859196677803993
Epoch 22: 0.014239215292036533
Epoch 23: 0.010491671971976757
Epoch 24: 0.011608526110649109
Epoch 25: 0.009609171189367771
Epoch 26: 0.007893581874668598
Epoch 27: 0.007872520014643669
Epoch 28: 0.006336941383779049
Epoch 29: 0.011784064583480358
Epoch 30: 0.00854194350540638
Epoch 31: 0.009180565364658833
Epoch 32: 0.007917472161352634
Epoch 33: 0.006395469419658184
Epoch 34: 0.005492671858519316
Epoch 35: 0.008216879330575466
Epoch 36: 0.00866427831351757
Epoch 37: 0.008272695355117321
Epoch 38: 0.006493372842669487
Epoch 39: 0.006928785238415003
Epoch 40: 0.0062369960360229015
Epoch 41: 0.006864158436655998
Epoch 42: 0.0056556700728833675
Epoch 43: 0.008244413882493973
Epoch 44: 0.005705343559384346
Epoch 45: 0.006603683345019817
Epoch 46: 0.008593045175075531
Epoch 47: 0.007579628378152847
Epoch 48: 0.006013093050569296
Epoch 49: 0.007710425183176994
Epoch 50: 0.006964333821088076
Validation Losses:
Epoch 1: 0.03874778857019965
Epoch 2: 0.03312781539620627
Epoch 3: 0.01717375208282485
Epoch 4: 0.014228761779479997
Epoch 5: 0.013987919881020954
Epoch 6: 0.012046800127890335
Epoch 7: 0.012937187467180328
Epoch 8: 0.011697307080390807
Epoch 9: 0.010319407244394235
Epoch 10: 0.009586582763262427
Epoch 11: 0.009832650780038145
Epoch 12: 0.009662594304993262
Epoch 13: 0.009349351095659557
Epoch 14: 0.008628023945993352
Epoch 15: 0.009224635070277673
Epoch 16: 0.008350625827890498
Epoch 17: 0.008346105123923003
Epoch 18: 0.008479327656004348
Epoch 19: 0.00834884934978697
Epoch 20: 0.008137431195593623
Epoch 21: 0.008048804421676041
Epoch 22: 0.007967957753255657
Epoch 23: 0.00747481890094828
Epoch 24: 0.0078026958264887985
Epoch 25: 0.009887062320587064
Epoch 26: 0.007145614580599256
Epoch 27: 0.006985316552478536
Epoch 28: 0.007085294950924624
Epoch 29: 0.007260245077330011
Epoch 30: 0.0069600645415574995
Epoch 31: 0.007075292943439648
Epoch 32: 0.007047593042349044
Epoch 33: 0.006589606666696475
Epoch 34: 0.006511267984653075
Epoch 35: 0.006933861255010606
Epoch 36: 0.006638219219124555
Epoch 37: 0.006614121711478448
Epoch 38: 0.006288041085896714
Epoch 39: 0.006666784130257556
Epoch 40: 0.006521535928371253
Epoch 41: 0.006227858487331954
Epoch 42: 0.0062373001004559095
Epoch 43: 0.006098597528392667
Epoch 44: 0.006245450332350894
Epoch 45: 0.0060766275359504605
Epoch 46: 0.0061250322215718545
Epoch 47: 0.006086525441954834
Epoch 48: 0.006106537984100767
Epoch 49: 0.005972557924710385
Epoch 50: 0.005970349228471302

SVM Test Accuracy: 97.16%
