---- Model: lstm_run_9_rarm ----
Train Losses:
Epoch 1: 0.018856605514883995
Epoch 2: 0.017768537625670433
Epoch 3: 0.01112272683531046
Epoch 4: 0.007517828140407801
Epoch 5: 0.007675182074308395
Epoch 6: 0.006488888990134001
Epoch 7: 0.006537286099046469
Epoch 8: 0.006645253859460354
Epoch 9: 0.005142951849848032
Epoch 10: 0.0068236044608056545
Epoch 11: 0.004528465680778027
Epoch 12: 0.004567795433104038
Epoch 13: 0.004640194121748209
Epoch 14: 0.005967684555798769
Epoch 15: 0.004370375536382198
Epoch 16: 0.0034348301123827696
Epoch 17: 0.005211458541452885
Epoch 18: 0.0027625709772109985
Epoch 19: 0.0034614461474120617
Epoch 20: 0.00474974513053894
Epoch 21: 0.002673124661669135
Epoch 22: 0.003182633314281702
Epoch 23: 0.0039606555365026
Epoch 24: 0.004066862631589174
Epoch 25: 0.003283184953033924
Epoch 26: 0.0027193105779588223
Epoch 27: 0.003424498252570629
Epoch 28: 0.0027224943041801453
Epoch 29: 0.00292374799028039
Epoch 30: 0.0025924909859895706
Epoch 31: 0.002438762690871954
Epoch 32: 0.002653908682987094
Epoch 33: 0.002368227345868945
Epoch 34: 0.0025382910389453173
Epoch 35: 0.002481655916199088
Epoch 36: 0.00217065354809165
Epoch 37: 0.0018677872139960527
Epoch 38: 0.0029894046019762754
Epoch 39: 0.0031958064064383507
Epoch 40: 0.0021237435285001993
Epoch 41: 0.0022282705176621675
Epoch 42: 0.0018065044423565269
Epoch 43: 0.002233583480119705
Epoch 44: 0.0029152189381420612
Epoch 45: 0.0029995429795235395
Epoch 46: 0.0026209386996924877
Epoch 47: 0.0022618172224611044
Epoch 48: 0.002457644324749708
Epoch 49: 0.002264457754790783
Epoch 50: 0.0020573188085108995
Validation Losses:
Epoch 1: 0.024655456020527735
Epoch 2: 0.013801690016583374
Epoch 3: 0.010709119615147842
Epoch 4: 0.008356988956178243
Epoch 5: 0.0073509798393643876
Epoch 6: 0.0068422582101785884
Epoch 7: 0.006584520734779064
Epoch 8: 0.00561134599492494
Epoch 9: 0.0055206594805815605
Epoch 10: 0.004988483760753517
Epoch 11: 0.004834457773580202
Epoch 12: 0.004616860273150654
Epoch 13: 0.004477831274214738
Epoch 14: 0.004442158397962409
Epoch 15: 0.004285640303563225
Epoch 16: 0.004044817220082006
Epoch 17: 0.004055141340491004
Epoch 18: 0.0036447284724901
Epoch 19: 0.0037009797419148447
Epoch 20: 0.0036228464286087864
Epoch 21: 0.0035025672294942273
Epoch 22: 0.0034650525072550124
Epoch 23: 0.003214035599613478
Epoch 24: 0.0032214831102223016
Epoch 25: 0.0031965549480946582
Epoch 26: 0.003119308721088436
Epoch 27: 0.0031216173415181997
Epoch 28: 0.0030967048933487553
Epoch 29: 0.0031621487754934503
Epoch 30: 0.00293563201030283
Epoch 31: 0.0029100352587330285
Epoch 32: 0.0030437554628095866
Epoch 33: 0.0029022679503815773
Epoch 34: 0.0028611553842736426
Epoch 35: 0.0027569805210022947
Epoch 36: 0.0028083622933919696
Epoch 37: 0.0026540479105067218
Epoch 38: 0.0026946961539276956
Epoch 39: 0.00273232410839137
Epoch 40: 0.002870905787889421
Epoch 41: 0.0025854980187586247
Epoch 42: 0.0027852330671966617
Epoch 43: 0.0025292092608569295
Epoch 44: 0.002700356175923253
Epoch 45: 0.002456578040942887
Epoch 46: 0.0026166111178797446
Epoch 47: 0.0025131731841353043
Epoch 48: 0.0024842901421947196
Epoch 49: 0.0024494117051306716
Epoch 50: 0.0024744123276716993

SVM Test Accuracy: 95.74%
