---- Model: cnn_lstm_run_7_rarm ----
Train Losses:
Epoch 1: 0.0378120131790638
Epoch 2: 0.025562889873981476
Epoch 3: 0.0176741611212492
Epoch 4: 0.015739616006612778
Epoch 5: 0.0164878498762846
Epoch 6: 0.012279101647436619
Epoch 7: 0.011874957010149956
Epoch 8: 0.008845491334795952
Epoch 9: 0.01238822378218174
Epoch 10: 0.007769216783344746
Epoch 11: 0.007182429078966379
Epoch 12: 0.007307909894734621
Epoch 13: 0.010593489743769169
Epoch 14: 0.007709856145083904
Epoch 15: 0.008800492621958256
Epoch 16: 0.007627569604665041
Epoch 17: 0.007407264783978462
Epoch 18: 0.007249206770211458
Epoch 19: 0.00786812137812376
Epoch 20: 0.006705275271087885
Epoch 21: 0.005281004123389721
Epoch 22: 0.006209063809365034
Epoch 23: 0.0073308320716023445
Epoch 24: 0.007022050209343433
Epoch 25: 0.005276401527225971
Epoch 26: 0.004341835156083107
Epoch 27: 0.004412670619785786
Epoch 28: 0.004751954227685928
Epoch 29: 0.005709280725568533
Epoch 30: 0.0051330565474927425
Epoch 31: 0.004362357314676046
Epoch 32: 0.004915640689432621
Epoch 33: 0.00407230481505394
Epoch 34: 0.005053466651588678
Epoch 35: 0.0048639108426868916
Epoch 36: 0.004775952082127333
Epoch 37: 0.0062667010352015495
Epoch 38: 0.004636158235371113
Epoch 39: 0.0061563062481582165
Epoch 40: 0.0032483460381627083
Epoch 41: 0.0043391273356974125
Epoch 42: 0.0035512081813067198
Epoch 43: 0.0040174187161028385
Epoch 44: 0.003868539584800601
Epoch 45: 0.003796241944655776
Epoch 46: 0.0034201734233647585
Epoch 47: 0.004042443819344044
Epoch 48: 0.004122093319892883
Epoch 49: 0.00436815433204174
Epoch 50: 0.004052670672535896
Validation Losses:
Epoch 1: 0.041744793446177444
Epoch 2: 0.0273920361594131
Epoch 3: 0.01850562532660284
Epoch 4: 0.01601603068974083
Epoch 5: 0.014766557821356817
Epoch 6: 0.014549263809832921
Epoch 7: 0.01239386348622173
Epoch 8: 0.010799453917924551
Epoch 9: 0.010020796250653231
Epoch 10: 0.009895749314156363
Epoch 11: 0.009119779718730295
Epoch 12: 0.008954257542813293
Epoch 13: 0.009661126703451588
Epoch 14: 0.007758647628308603
Epoch 15: 0.007939025222287257
Epoch 16: 0.007212340241731383
Epoch 17: 0.007449849801323745
Epoch 18: 0.006660894011611575
Epoch 19: 0.006605356231928322
Epoch 20: 0.0064615946077373095
Epoch 21: 0.0062030032021063875
Epoch 22: 0.006263670057981216
Epoch 23: 0.006115769989946097
Epoch 24: 0.0067630134430064
Epoch 25: 0.005629649290989443
Epoch 26: 0.005814917423281244
Epoch 27: 0.005899185404811741
Epoch 28: 0.005746650333682306
Epoch 29: 0.005300844809197992
Epoch 30: 0.005218310521499133
Epoch 31: 0.005558811139675515
Epoch 32: 0.005184524458779579
Epoch 33: 0.005263205352619155
Epoch 34: 0.005186408878588245
Epoch 35: 0.005129738284269309
Epoch 36: 0.005143457402129098
Epoch 37: 0.004772246921057968
Epoch 38: 0.005125553003903422
Epoch 39: 0.005865670806162757
Epoch 40: 0.0049864145499454345
Epoch 41: 0.005203029771372001
Epoch 42: 0.004504794417247401
Epoch 43: 0.004613960550934796
Epoch 44: 0.004621521408002812
Epoch 45: 0.004862559588732947
Epoch 46: 0.004901279929710209
Epoch 47: 0.004304919013714142
Epoch 48: 0.00430170946931776
Epoch 49: 0.004575691287746242
Epoch 50: 0.0043075345110519594

SVM Test Accuracy: 94.47%
