---- Model: cnn_lstm_128_run_1_rarm ----
Train Losses:
Epoch 1: 0.03912901505827904
Epoch 2: 0.02304118312895298
Epoch 3: 0.015261120162904263
Epoch 4: 0.009674063883721828
Epoch 5: 0.01192602887749672
Epoch 6: 0.009905165992677212
Epoch 7: 0.010892638005316257
Epoch 8: 0.009710120037198067
Epoch 9: 0.009595577605068684
Epoch 10: 0.01055860798805952
Epoch 11: 0.007584881037473679
Epoch 12: 0.0084004495292902
Epoch 13: 0.007581962272524834
Epoch 14: 0.0059684948064386845
Epoch 15: 0.007866071537137032
Epoch 16: 0.009571926668286324
Epoch 17: 0.009034981019794941
Epoch 18: 0.007466854061931372
Epoch 19: 0.007537519559264183
Epoch 20: 0.006641271989792585
Epoch 21: 0.0037721109110862017
Epoch 22: 0.00578618748113513
Epoch 23: 0.004703407641500235
Epoch 24: 0.007769621443003416
Epoch 25: 0.006686486303806305
Epoch 26: 0.005908551160246134
Epoch 27: 0.004706613719463348
Epoch 28: 0.00800611823797226
Epoch 29: 0.006572430953383446
Epoch 30: 0.006823393516242504
Epoch 31: 0.004477172624319792
Epoch 32: 0.004373884294182062
Epoch 33: 0.005259787198156118
Epoch 34: 0.006297113839536905
Epoch 35: 0.004213014151901007
Epoch 36: 0.006806907709687948
Epoch 37: 0.004364257678389549
Epoch 38: 0.00405848678201437
Epoch 39: 0.004782094620168209
Epoch 40: 0.005021032877266407
Epoch 41: 0.004949821159243584
Epoch 42: 0.004484969191253185
Epoch 43: 0.005531616043299437
Epoch 44: 0.0049501871690154076
Epoch 45: 0.003830104600638151
Epoch 46: 0.005490714684128761
Epoch 47: 0.004097021650522947
Epoch 48: 0.004607249516993761
Epoch 49: 0.004461115226149559
Epoch 50: 0.005480296444147825
Validation Losses:
Epoch 1: 0.038949464466366525
Epoch 2: 0.02982296500231204
Epoch 3: 0.015856677144090576
Epoch 4: 0.013500489797049238
Epoch 5: 0.01125018367448152
Epoch 6: 0.01011857384607601
Epoch 7: 0.010632425073387939
Epoch 8: 0.009174616858813338
Epoch 9: 0.00931521136780745
Epoch 10: 0.008806602899379061
Epoch 11: 0.008504971201191135
Epoch 12: 0.007937993059705752
Epoch 13: 0.007659534176986023
Epoch 14: 0.0075635446505649215
Epoch 15: 0.007178356169281229
Epoch 16: 0.007430372257179544
Epoch 17: 0.007126167296710511
Epoch 18: 0.006791814196055749
Epoch 19: 0.007177944722503784
Epoch 20: 0.006647916488473239
Epoch 21: 0.006415266095410211
Epoch 22: 0.006393506185480835
Epoch 23: 0.006118472839432721
Epoch 24: 0.007022851811907623
Epoch 25: 0.006334097624624154
Epoch 26: 0.006195603570481621
Epoch 27: 0.0057271678284868555
Epoch 28: 0.006163795634518937
Epoch 29: 0.005704001844593316
Epoch 30: 0.005693226412298817
Epoch 31: 0.005559639924197399
Epoch 32: 0.0054889012029636485
Epoch 33: 0.0055037196160060585
Epoch 34: 0.006740971636646104
Epoch 35: 0.005556496373149833
Epoch 36: 0.005174326501066411
Epoch 37: 0.005046302045827726
Epoch 38: 0.005685384958993722
Epoch 39: 0.005231686493837671
Epoch 40: 0.004931587036389554
Epoch 41: 0.005020294155857984
Epoch 42: 0.005014521652393696
Epoch 43: 0.005015363592902069
Epoch 44: 0.005011135063153829
Epoch 45: 0.004765283911744993
Epoch 46: 0.004669898710413372
Epoch 47: 0.004998914327112299
Epoch 48: 0.004913283276211279
Epoch 49: 0.005818523667482631
Epoch 50: 0.004537727859355171

SVM Test Accuracy: 94.71%
