---- Model: uni_lstm_run_2 ----
Train Losses:
Epoch 1: 0.03792446106672287
Epoch 2: 0.02795523963868618
Epoch 3: 0.016707047820091248
Epoch 4: 0.011989138089120388
Epoch 5: 0.01158607192337513
Epoch 6: 0.012735920958220959
Epoch 7: 0.008462267927825451
Epoch 8: 0.008819124661386013
Epoch 9: 0.00967311765998602
Epoch 10: 0.009298879653215408
Epoch 11: 0.007049861829727888
Epoch 12: 0.008070647716522217
Epoch 13: 0.004909972194582224
Epoch 14: 0.0063747079111635685
Epoch 15: 0.0044983127154409885
Epoch 16: 0.006014429498463869
Epoch 17: 0.005732772871851921
Epoch 18: 0.00662992475554347
Epoch 19: 0.0052438522689044476
Epoch 20: 0.007871313951909542
Epoch 21: 0.0046158041805028915
Epoch 22: 0.006106184795498848
Epoch 23: 0.00538969598710537
Epoch 24: 0.004608372692018747
Epoch 25: 0.006980046164244413
Epoch 26: 0.005059214308857918
Epoch 27: 0.004171317908912897
Epoch 28: 0.00467841699719429
Epoch 29: 0.004533014725893736
Epoch 30: 0.005039653275161982
Epoch 31: 0.0037199791986495256
Epoch 32: 0.004867445211857557
Epoch 33: 0.003939375281333923
Epoch 34: 0.004714829847216606
Epoch 35: 0.0057548582553863525
Epoch 36: 0.005237703677266836
Epoch 37: 0.004296582657843828
Epoch 38: 0.005190403666347265
Epoch 39: 0.004259114619344473
Epoch 40: 0.00413025077432394
Epoch 41: 0.0035165429580956697
Epoch 42: 0.004606010392308235
Epoch 43: 0.004173434339463711
Epoch 44: 0.00514120701700449
Epoch 45: 0.003784062573686242
Epoch 46: 0.00366409495472908
Epoch 47: 0.00485217897221446
Epoch 48: 0.003989509306848049
Epoch 49: 0.003982621245086193
Epoch 50: 0.005101828370243311
Validation Losses:
Epoch 1: 0.029291500532822
Epoch 2: 0.028047251864442166
Epoch 3: 0.01699008667785725
Epoch 4: 0.011442871643340284
Epoch 5: 0.010193235892210356
Epoch 6: 0.008808859135045397
Epoch 7: 0.008309462634283206
Epoch 8: 0.008550155969619156
Epoch 9: 0.007297649735129768
Epoch 10: 0.007185420141107894
Epoch 11: 0.006774623890142621
Epoch 12: 0.006596284257848624
Epoch 13: 0.0062035308215263
Epoch 14: 0.006225129215133044
Epoch 15: 0.005677156660411436
Epoch 16: 0.005446160611418244
Epoch 17: 0.005301170813665809
Epoch 18: 0.005740477448476514
Epoch 19: 0.005064464890678074
Epoch 20: 0.005311577772885751
Epoch 21: 0.005067571855533351
Epoch 22: 0.0049101965506979815
Epoch 23: 0.004792628151285957
Epoch 24: 0.004600138313811167
Epoch 25: 0.004627219539602625
Epoch 26: 0.004940361713738494
Epoch 27: 0.004431555565314656
Epoch 28: 0.004364051864559438
Epoch 29: 0.004340908046876106
Epoch 30: 0.0042949341855889065
Epoch 31: 0.004177979482287079
Epoch 32: 0.004186178340604503
Epoch 33: 0.004262330643680424
Epoch 34: 0.00393868043962071
Epoch 35: 0.004061154474747062
Epoch 36: 0.0038996423037636428
Epoch 37: 0.003912146984397363
Epoch 38: 0.003956034463609515
Epoch 39: 0.00397137441730751
Epoch 40: 0.0037805193152911387
Epoch 41: 0.003796061788720301
Epoch 42: 0.0037888385007389695
Epoch 43: 0.003730847777292931
Epoch 44: 0.003694024595933595
Epoch 45: 0.0035210954106593
Epoch 46: 0.0036118043985024946
Epoch 47: 0.0034868503779259177
Epoch 48: 0.003618188867037549
Epoch 49: 0.0035178153669896393
Epoch 50: 0.0035496872591132215

SVM Test Accuracy: 94.12%
