---- Model: lstm_run_10_larm ----
Train Losses:
Epoch 1: 0.04318968206644058
Epoch 2: 0.016729753464460373
Epoch 3: 0.011545948684215546
Epoch 4: 0.009207828901708126
Epoch 5: 0.007157713640481234
Epoch 6: 0.006579594220966101
Epoch 7: 0.0063836826011538506
Epoch 8: 0.005223963875323534
Epoch 9: 0.005751439835876226
Epoch 10: 0.006727627012878656
Epoch 11: 0.006818166468292475
Epoch 12: 0.00457283528521657
Epoch 13: 0.0037456732243299484
Epoch 14: 0.0032286173664033413
Epoch 15: 0.005393496714532375
Epoch 16: 0.00521847466006875
Epoch 17: 0.004930002614855766
Epoch 18: 0.003901382442563772
Epoch 19: 0.0029930267482995987
Epoch 20: 0.0050744242034852505
Epoch 21: 0.004027866758406162
Epoch 22: 0.004635469056665897
Epoch 23: 0.002307720249518752
Epoch 24: 0.004606127738952637
Epoch 25: 0.003291979432106018
Epoch 26: 0.004118875600397587
Epoch 27: 0.004488217178732157
Epoch 28: 0.0040081269107759
Epoch 29: 0.0034069304820150137
Epoch 30: 0.0030580097809433937
Epoch 31: 0.0029140340629965067
Epoch 32: 0.003513879841193557
Epoch 33: 0.0029046868439763784
Epoch 34: 0.0030011332128196955
Epoch 35: 0.003085290314629674
Epoch 36: 0.0033722990192472935
Epoch 37: 0.002866193884983659
Epoch 38: 0.0024436372332274914
Epoch 39: 0.002951493486762047
Epoch 40: 0.003168366150930524
Epoch 41: 0.00307640852406621
Epoch 42: 0.0029424154199659824
Epoch 43: 0.0029154671356081963
Epoch 44: 0.00259366980753839
Epoch 45: 0.0024419936817139387
Epoch 46: 0.0022937734611332417
Epoch 47: 0.0020117589738219976
Epoch 48: 0.002194187371060252
Epoch 49: 0.0025600113440304995
Epoch 50: 0.002550330711528659
Validation Losses:
Epoch 1: 0.03662674689379396
Epoch 2: 0.01434579224268283
Epoch 3: 0.010363923898698738
Epoch 4: 0.00959506293504241
Epoch 5: 0.008236471396908075
Epoch 6: 0.006973937107081172
Epoch 7: 0.007084873312928837
Epoch 8: 0.0059892880502849495
Epoch 9: 0.005943084095673412
Epoch 10: 0.005732438626711537
Epoch 11: 0.00600534654363197
Epoch 12: 0.00549523805593565
Epoch 13: 0.004978695072958915
Epoch 14: 0.005438935401271736
Epoch 15: 0.004460831994287661
Epoch 16: 0.00447642075814568
Epoch 17: 0.0041335552245009115
Epoch 18: 0.004216593025227448
Epoch 19: 0.003957565810234076
Epoch 20: 0.003924554135614359
Epoch 21: 0.0036841114671020223
Epoch 22: 0.0038580866474230316
Epoch 23: 0.00347083134203924
Epoch 24: 0.003511344235809351
Epoch 25: 0.0035523761400531755
Epoch 26: 0.0033442878142954215
Epoch 27: 0.0034117360048653714
Epoch 28: 0.003223104981824918
Epoch 29: 0.0032089777539136225
Epoch 30: 0.003323964388059067
Epoch 31: 0.002968448124141258
Epoch 32: 0.0029868191530975315
Epoch 33: 0.0028952315901299127
Epoch 34: 0.0030887296976253587
Epoch 35: 0.003059254844921856
Epoch 36: 0.0028961025152531112
Epoch 37: 0.0027806650252591597
Epoch 38: 0.002737655857028361
Epoch 39: 0.0027913378254299875
Epoch 40: 0.002729825650712311
Epoch 41: 0.0026551720206518777
Epoch 42: 0.0026767599064757668
Epoch 43: 0.002900690568651567
Epoch 44: 0.002614245695110406
Epoch 45: 0.002578079359810867
Epoch 46: 0.002521955245287082
Epoch 47: 0.002548590743494194
Epoch 48: 0.002604533921861897
Epoch 49: 0.0024866302930688015
Epoch 50: 0.00242407211795688

SVM Test Accuracy: 96.43%
