---- Model: MLP_360-64-16-4 ----
Train Losses:
Epoch 1: 0.3242947248392657
Epoch 2: 0.23786104184269868
Epoch 3: 0.21186409698699527
Epoch 4: 0.19988534815724265
Epoch 5: 0.18405865339991823
Epoch 6: 0.1784000362624054
Epoch 7: 0.1730397609394059
Epoch 8: 0.16567340008848855
Epoch 9: 0.15661415769506698
Epoch 10: 0.15751633439040308
Epoch 11: 0.1532399481658481
Epoch 12: 0.14972404365053738
Validation Losses:
Epoch 1: 0.24122601052823678
Epoch 2: 0.23938070183543278
Epoch 3: 0.19888640042649017
Epoch 4: 0.20126520639805448
Epoch 5: 0.18348570647437687
Epoch 6: 0.17637840339223107
Epoch 7: 0.15790194908603883
Epoch 8: 0.1665792941240353
Epoch 9: 0.16307755361862683
Epoch 10: 0.17227020388262163
Epoch 11: 0.16876809527412764
Epoch 12: 0.17054549800716398

---- Model: MLP_360-64-16-4 ----
Train Losses:
Epoch 1: 0.3242947248392657
Epoch 2: 0.23786104184269868
Epoch 3: 0.21186409698699527
Epoch 4: 0.19988534815724265
Epoch 5: 0.18405865339991823
Epoch 6: 0.1784000362624054
Epoch 7: 0.1730397609394059
Epoch 8: 0.16567340008848855
Epoch 9: 0.15661415769506698
Epoch 10: 0.15751633439040308
Epoch 11: 0.1532399481658481
Epoch 12: 0.14972404365053738
Validation Losses:
Epoch 1: 0.24122601052823678
Epoch 2: 0.23938070183543278
Epoch 3: 0.19888640042649017
Epoch 4: 0.20126520639805448
Epoch 5: 0.18348570647437687
Epoch 6: 0.17637840339223107
Epoch 7: 0.15790194908603883
Epoch 8: 0.1665792941240353
Epoch 9: 0.16307755361862683
Epoch 10: 0.17227020388262163
Epoch 11: 0.16876809527412764
Epoch 12: 0.17054549800716398

---- Model: MLP_360-64-16-4 ----
Train Losses:
Epoch 1: 0.3242947248392657
Epoch 2: 0.23786104184269868
Epoch 3: 0.21186409698699527
Epoch 4: 0.19988534815724265
Epoch 5: 0.18405865339991823
Epoch 6: 0.1784000362624054
Validation Losses:
Epoch 1: 5.850740303727367
Epoch 2: 6.2274220554321165
Epoch 3: 6.648673751208371
Epoch 4: 6.919792752670525
Epoch 5: 7.222262967858584
Epoch 6: 7.367973289772729

---- Model: MLP_360-64-16-4 ----
Train Losses:
Epoch 1: 0.3242947248392657
Epoch 2: 0.23786104184269868
Epoch 3: 0.21186409698699527
Epoch 4: 0.19988534815724265
Epoch 5: 0.18405865339991823
Epoch 6: 0.1784000362624054
Epoch 7: 0.1730397609394059
Epoch 8: 0.16567340008848855
Epoch 9: 0.15661415769506698
Epoch 10: 0.15751633439040308
Epoch 11: 0.1532399481658481
Epoch 12: 0.14972404365053738
Epoch 13: 0.1442114131593616
Epoch 14: 0.14180465815100962
Epoch 15: 0.13951789213883345
Epoch 16: 0.1382087065068915
Epoch 17: 0.13510971367206961
Epoch 18: 0.1341906183940609
Epoch 19: 0.13014504973302538
Epoch 20: 0.1281751887888172
Epoch 21: 0.1279929765794238
Epoch 22: 0.12632835268735476
Epoch 23: 0.12711684802682904
Epoch 24: 0.12416427358303286
Epoch 25: 0.12326693577946045
Epoch 26: 0.12158928526871095
Epoch 27: 0.11826427711753698
Epoch 28: 0.11723279925844186
Epoch 29: 0.11777413460433463
Epoch 30: 0.11681917098590433
Epoch 31: 0.11726002280633906
Epoch 32: 0.11409148193850226
Epoch 33: 0.11557725705086638
Epoch 34: 0.11326593034792412
Epoch 35: 0.1133873765282321
Epoch 36: 0.11151872538750335
Epoch 37: 0.11173092084239689
Epoch 38: 0.1076952444342718
Validation Losses:
Epoch 1: 0.2427522222005228
Epoch 2: 0.23206458866974075
Epoch 3: 0.18818897569835014
Epoch 4: 0.180031228994162
Epoch 5: 0.16588009146488886
Epoch 6: 0.1598606388357731
Epoch 7: 0.14433488089386248
Epoch 8: 0.1499009073032676
Epoch 9: 0.1415170052890381
Epoch 10: 0.14663945550258534
Epoch 11: 0.13874840109933367
Epoch 12: 0.1332597248865938
Epoch 13: 0.12421472343674782
Epoch 14: 0.14252343161090394
Epoch 15: 0.1293372077177681
Epoch 16: 0.13904949945085074
Epoch 17: 0.13885471155438492
Epoch 18: 0.11588100940766406
Epoch 19: 0.137262228146217
Epoch 20: 0.11085126151465512
Epoch 21: 0.1202522978914949
Epoch 22: 0.11576217025406497
Epoch 23: 0.11218929038455513
Epoch 24: 0.13251544811056185
Epoch 25: 0.1047760731367702
Epoch 26: 0.10851552232266248
Epoch 27: 0.11060572089720129
Epoch 28: 0.10602259057621223
Epoch 29: 0.11568577552396524
Epoch 30: 0.09625635345898605
Epoch 31: 0.1191386771487817
Epoch 32: 0.10210288626331258
Epoch 33: 0.0941046165897983
Epoch 34: 0.11682537111900078
Epoch 35: 0.10758575460973403
Epoch 36: 0.10932514443366877
Epoch 37: 0.1053327079794486
Epoch 38: 0.12099853747629705

