---- Model: lstm_run_12_larm ----
Train Losses:
Epoch 1: 0.04065293073654175
Epoch 2: 0.026066303253173828
Epoch 3: 0.021084750071167946
Epoch 4: 0.020580168813467026
Epoch 5: 0.015392721630632877
Epoch 6: 0.016040818765759468
Epoch 7: 0.010384941473603249
Epoch 8: 0.014125035144388676
Epoch 9: 0.012564530596137047
Epoch 10: 0.010827643796801567
Epoch 11: 0.008161847479641438
Epoch 12: 0.012025977484881878
Epoch 13: 0.009462357498705387
Epoch 14: 0.008088483475148678
Epoch 15: 0.008039845153689384
Epoch 16: 0.008817493915557861
Epoch 17: 0.008647700771689415
Epoch 18: 0.007027108687907457
Epoch 19: 0.006881198845803738
Epoch 20: 0.008756828494369984
Epoch 21: 0.006697057746350765
Epoch 22: 0.007809983566403389
Epoch 23: 0.009656671434640884
Epoch 24: 0.006775778252631426
Epoch 25: 0.005764526780694723
Epoch 26: 0.0069038658402860165
Epoch 27: 0.005254922900348902
Epoch 28: 0.007930794730782509
Epoch 29: 0.008243895135819912
Epoch 30: 0.006235626991838217
Epoch 31: 0.0052140746265649796
Epoch 32: 0.007519369479268789
Epoch 33: 0.004007253795862198
Epoch 34: 0.006151996087282896
Epoch 35: 0.006361191160976887
Epoch 36: 0.003823916194960475
Epoch 37: 0.007187810726463795
Epoch 38: 0.00472240149974823
Epoch 39: 0.004561641253530979
Epoch 40: 0.007984907366335392
Epoch 41: 0.006179257296025753
Epoch 42: 0.004184718243777752
Epoch 43: 0.006136412266641855
Epoch 44: 0.005100936628878117
Epoch 45: 0.005126345902681351
Epoch 46: 0.005206244997680187
Epoch 47: 0.00473499670624733
Epoch 48: 0.00521467300131917
Epoch 49: 0.005558898206800222
Epoch 50: 0.004269123077392578
Validation Losses:
Epoch 1: 0.04002500994822423
Epoch 2: 0.025731301529754173
Epoch 3: 0.016305615961047154
Epoch 4: 0.014340963439865009
Epoch 5: 0.014628185779126552
Epoch 6: 0.012543197614259054
Epoch 7: 0.012208555834063812
Epoch 8: 0.010878808372974972
Epoch 9: 0.010812792322286456
Epoch 10: 0.00979206019487714
Epoch 11: 0.009155176835587336
Epoch 12: 0.008981933597105914
Epoch 13: 0.009826800724020748
Epoch 14: 0.00837293651265778
Epoch 15: 0.00884674777115775
Epoch 16: 0.0076727509164130885
Epoch 17: 0.007959088854527747
Epoch 18: 0.007818849148068852
Epoch 19: 0.007528654699458176
Epoch 20: 0.006996143986544197
Epoch 21: 0.007152948951959033
Epoch 22: 0.006455428882568462
Epoch 23: 0.006540082256560819
Epoch 24: 0.007715474530387819
Epoch 25: 0.00670195179017308
Epoch 26: 0.005955731087987015
Epoch 27: 0.006388811170469244
Epoch 28: 0.005945579548047668
Epoch 29: 0.005740247765373542
Epoch 30: 0.006022658180490479
Epoch 31: 0.0056599634406725545
Epoch 32: 0.006154049506034823
Epoch 33: 0.00530792847546009
Epoch 34: 0.005736488703651829
Epoch 35: 0.005559550733401236
Epoch 36: 0.0055942259939497805
Epoch 37: 0.005505590357827845
Epoch 38: 0.005284216649663671
Epoch 39: 0.005387386830215046
Epoch 40: 0.005444736159130697
Epoch 41: 0.005292875640445637
Epoch 42: 0.004984125853071334
Epoch 43: 0.005181360919987997
Epoch 44: 0.005005724126182523
Epoch 45: 0.005126045269333052
Epoch 46: 0.004822260670041825
Epoch 47: 0.005203366270029811
Epoch 48: 0.004880305195504297
Epoch 49: 0.0047771808085456365
Epoch 50: 0.0049226996798559285

SVM Test Accuracy: 97.25%
