---- Model: cnn_lstm_128_run_1_larm ----
Train Losses:
Epoch 1: 0.03798181191086769
Epoch 2: 0.027009325101971626
Epoch 3: 0.024767151102423668
Epoch 4: 0.01162770576775074
Epoch 5: 0.015121926553547382
Epoch 6: 0.012807204388082027
Epoch 7: 0.009094447828829288
Epoch 8: 0.013400589115917683
Epoch 9: 0.008948694914579391
Epoch 10: 0.008103780448436737
Epoch 11: 0.006836086045950651
Epoch 12: 0.007576029747724533
Epoch 13: 0.008312842808663845
Epoch 14: 0.008738827891647816
Epoch 15: 0.005079011432826519
Epoch 16: 0.007578088436275721
Epoch 17: 0.006341644562780857
Epoch 18: 0.008090459741652012
Epoch 19: 0.006183551624417305
Epoch 20: 0.004773421678692102
Epoch 21: 0.006975402589887381
Epoch 22: 0.006868567783385515
Epoch 23: 0.006430639885365963
Epoch 24: 0.004965642467141151
Epoch 25: 0.006220673210918903
Epoch 26: 0.006082659121602774
Epoch 27: 0.006110979709774256
Epoch 28: 0.004496315959841013
Epoch 29: 0.007217420730739832
Epoch 30: 0.004324735142290592
Epoch 31: 0.00446188123896718
Epoch 32: 0.005716448649764061
Epoch 33: 0.004375432152301073
Epoch 34: 0.004535927437245846
Epoch 35: 0.004196280147880316
Epoch 36: 0.0051660360768437386
Epoch 37: 0.0056993672624230385
Epoch 38: 0.005292169284075499
Epoch 39: 0.003910817671567202
Epoch 40: 0.0052618542686104774
Epoch 41: 0.004138476215302944
Epoch 42: 0.005320678930729628
Epoch 43: 0.005341357085853815
Epoch 44: 0.003420909633859992
Epoch 45: 0.002536993008106947
Epoch 46: 0.004874972626566887
Epoch 47: 0.004476812202483416
Epoch 48: 0.004135017283260822
Epoch 49: 0.0029027708806097507
Epoch 50: 0.005238902289420366
Validation Losses:
Epoch 1: 0.03783000812402948
Epoch 2: 0.032224940586533336
Epoch 3: 0.015462578784453682
Epoch 4: 0.013182593109773105
Epoch 5: 0.012767344915917304
Epoch 6: 0.011488584962593529
Epoch 7: 0.011347630442972627
Epoch 8: 0.010056982531990437
Epoch 9: 0.00932608498091457
Epoch 10: 0.009508419637776632
Epoch 11: 0.00845302220044304
Epoch 12: 0.007989079086729377
Epoch 13: 0.007751082347766772
Epoch 14: 0.008020978707013857
Epoch 15: 0.007161835478810186
Epoch 16: 0.006886113714877214
Epoch 17: 0.007005079729908215
Epoch 18: 0.006639466675036692
Epoch 19: 0.006948859301342786
Epoch 20: 0.006634941827415735
Epoch 21: 0.0066158317903365306
Epoch 22: 0.0065880095188651224
Epoch 23: 0.006592654093239623
Epoch 24: 0.00610414688715299
Epoch 25: 0.005850181086022663
Epoch 26: 0.005749367571074376
Epoch 27: 0.005893004718636407
Epoch 28: 0.005954060833022773
Epoch 29: 0.005664533191104898
Epoch 30: 0.0057114156271627185
Epoch 31: 0.005481931219888714
Epoch 32: 0.005299019940904688
Epoch 33: 0.005396078013000782
Epoch 34: 0.005506190763022908
Epoch 35: 0.005193062288238427
Epoch 36: 0.005218192583069367
Epoch 37: 0.00529526437079802
Epoch 38: 0.005282300568333272
Epoch 39: 0.004935662603363881
Epoch 40: 0.004919592119942553
Epoch 41: 0.005033774873773323
Epoch 42: 0.005058632766604964
Epoch 43: 0.004909512470335561
Epoch 44: 0.004932024700853167
Epoch 45: 0.004810238918098097
Epoch 46: 0.004907046748210362
Epoch 47: 0.004837311200680439
Epoch 48: 0.0046970375296642875
Epoch 49: 0.004744156286854662
Epoch 50: 0.00474341820808355

SVM Test Accuracy: 95.13%
