---- Model: bi_lstm_run_3 ----
Train Losses:
Epoch 1: 0.025798814371228218
Epoch 2: 0.01232417207211256
Epoch 3: 0.010459969751536846
Epoch 4: 0.00600036745890975
Epoch 5: 0.005448219366371632
Epoch 6: 0.004114618059247732
Epoch 7: 0.005843604914844036
Epoch 8: 0.004390346352010965
Epoch 9: 0.00466192839667201
Epoch 10: 0.0038966729771345854
Validation Losses:
Epoch 1: 0.024429936053317638
Epoch 2: 0.00973894727669257
Epoch 3: 0.0078036429066139935
Epoch 4: 0.00632210158752269
Epoch 5: 0.006186166112915994
Epoch 6: 0.005163725676585148
Epoch 7: 0.0047675282246078775
Epoch 8: 0.00445722872611274
Epoch 9: 0.004078123470654983
Epoch 10: 0.003682978005046118

SVM Test Accuracy: 93.73%
---- Model: bi_lstm_run_3 ----
Train Losses:
Epoch 1: 0.018358608707785606
Epoch 2: 0.006399551872164011
Epoch 3: 0.010172300972044468
Epoch 4: 0.005232678726315498
Epoch 5: 0.004288709722459316
Epoch 6: 0.004061201587319374
Epoch 7: 0.0035690567456185818
Epoch 8: 0.0035117215011268854
Epoch 9: 0.002149841282516718
Epoch 10: 0.002948224078863859
Epoch 11: 0.0028283672872930765
Epoch 12: 0.003074533073231578
Epoch 13: 0.0029271699022501707
Epoch 14: 0.0020195050165057182
Epoch 15: 0.0022248548921197653
Epoch 16: 0.0012355182552710176
Epoch 17: 0.0016049471450969577
Epoch 18: 0.002390599111095071
Epoch 19: 0.0018343765987083316
Epoch 20: 0.0027305386029183865
Epoch 21: 0.0012941730674356222
Epoch 22: 0.0023879341315478086
Epoch 23: 0.002011774340644479
Epoch 24: 0.001820962643250823
Epoch 25: 0.0014501347905024886
Epoch 26: 0.0017503644339740276
Epoch 27: 0.0015046608168631792
Epoch 28: 0.0022852206602692604
Epoch 29: 0.0017205527983605862
Epoch 30: 0.0016469609690830112
Epoch 31: 0.002087558154016733
Epoch 32: 0.0018930805381387472
Epoch 33: 0.0018074765102937818
Epoch 34: 0.000993796274997294
Epoch 35: 0.001260679098777473
Epoch 36: 0.001640272792428732
Epoch 37: 0.0017460869858041406
Epoch 38: 0.0010646242881193757
Epoch 39: 0.0009910664521157742
Epoch 40: 0.0012575890868902206
Epoch 41: 0.0010080963838845491
Epoch 42: 0.0011905154678970575
Epoch 43: 0.0007555143674835563
Epoch 44: 0.0009624503436498344
Epoch 45: 0.0011467220028862357
Epoch 46: 0.0013198673259466887
Epoch 47: 0.0016679756809026003
Epoch 48: 0.00080125528620556
Epoch 49: 0.0011845753761008382
Epoch 50: 0.0011770464479923248
Validation Losses:
Epoch 1: 0.01635907444727356
Epoch 2: 0.00841413085584907
Epoch 3: 0.007029344154340803
Epoch 4: 0.006096811836110013
Epoch 5: 0.00479535096651493
Epoch 6: 0.004769928704314509
Epoch 7: 0.004155786648150753
Epoch 8: 0.003683612648935669
Epoch 9: 0.0033776715607614976
Epoch 10: 0.0033467432158786827
Epoch 11: 0.002877018575790887
Epoch 12: 0.002793478177011108
Epoch 13: 0.002518916737963255
Epoch 14: 0.002633006834077372
Epoch 15: 0.002346017077983062
Epoch 16: 0.002323304560774773
Epoch 17: 0.002217838540461784
Epoch 18: 0.002078734748750641
Epoch 19: 0.0020750388429059455
Epoch 20: 0.0018952255474351057
Epoch 21: 0.0019036849058122391
Epoch 22: 0.001922195743672976
Epoch 23: 0.001814774201834383
Epoch 24: 0.0018354877290298163
Epoch 25: 0.0018204137165654284
Epoch 26: 0.0016866292746113335
Epoch 27: 0.001725953178362689
Epoch 28: 0.0015904828184939834
Epoch 29: 0.001743401029823072
Epoch 30: 0.0015915593253550111
Epoch 31: 0.0016517848441809531
Epoch 32: 0.001531090309926318
Epoch 33: 0.001613515796419825
Epoch 34: 0.0014200406693570065
Epoch 35: 0.001534022881563154
Epoch 36: 0.0014352846585533885
Epoch 37: 0.0015773960944522277
Epoch 38: 0.0013807232722810906
Epoch 39: 0.0013612953628363471
Epoch 40: 0.0013307353250511485
Epoch 41: 0.001352082480224768
Epoch 42: 0.0014042509902652681
Epoch 43: 0.0012885848656389778
Epoch 44: 0.0012530920998304134
Epoch 45: 0.0013264280047202543
Epoch 46: 0.0012711412524470348
Epoch 47: 0.0012960099943149683
Epoch 48: 0.001291293632678965
Epoch 49: 0.0012361808241405047
Epoch 50: 0.0012151913267588218

SVM Test Accuracy: 93.69%
