---- Model: bi_lstm_run_2 ----
Train Losses:
Epoch 1: 0.04634479433298111
Epoch 2: 0.024171698838472366
Epoch 3: 0.009193116798996925
Epoch 4: 0.01149697694927454
Epoch 5: 0.013116487301886082
Epoch 6: 0.007245572749525309
Epoch 7: 0.007727136369794607
Epoch 8: 0.00546406302601099
Epoch 9: 0.00933100190013647
Epoch 10: 0.006555138621479273
Epoch 11: 0.006689350586384535
Epoch 12: 0.006171770393848419
Epoch 13: 0.006891095079481602
Epoch 14: 0.007850704714655876
Epoch 15: 0.0069123925641179085
Epoch 16: 0.004413757938891649
Epoch 17: 0.005409403704106808
Epoch 18: 0.007772470358759165
Epoch 19: 0.004489492624998093
Epoch 20: 0.006010516081005335
Epoch 21: 0.00631867116317153
Epoch 22: 0.004571645520627499
Epoch 23: 0.007226426154375076
Epoch 24: 0.005314277019351721
Epoch 25: 0.0049672420136630535
Epoch 26: 0.005001426208764315
Epoch 27: 0.004309890326112509
Epoch 28: 0.0051474315114319324
Epoch 29: 0.005771508906036615
Epoch 30: 0.004757637623697519
Epoch 31: 0.005284470971673727
Epoch 32: 0.004557705484330654
Epoch 33: 0.005399337504059076
Epoch 34: 0.004252609796822071
Epoch 35: 0.0033523766323924065
Epoch 36: 0.004207980819046497
Epoch 37: 0.003641174640506506
Epoch 38: 0.004437320400029421
Epoch 39: 0.004077422432601452
Epoch 40: 0.003653489053249359
Epoch 41: 0.0043534766882658005
Epoch 42: 0.005176551640033722
Epoch 43: 0.004622056148946285
Epoch 44: 0.0036234117578715086
Epoch 45: 0.004114766139537096
Epoch 46: 0.0041880919598042965
Epoch 47: 0.003351448802277446
Epoch 48: 0.0029275002889335155
Epoch 49: 0.003566156141459942
Epoch 50: 0.004149358719587326
Validation Losses:
Epoch 1: 0.031464468637019474
Epoch 2: 0.015561263659777802
Epoch 3: 0.012874624379770957
Epoch 4: 0.010155070107007275
Epoch 5: 0.00877878687756439
Epoch 6: 0.008321237320640378
Epoch 7: 0.008092261462994292
Epoch 8: 0.00716416817412227
Epoch 9: 0.006944024318289502
Epoch 10: 0.006934510165407618
Epoch 11: 0.006204403230546551
Epoch 12: 0.006193070483396504
Epoch 13: 0.006034408703185855
Epoch 14: 0.00600516892035748
Epoch 15: 0.005845079256845917
Epoch 16: 0.005247083415601277
Epoch 17: 0.00530800667991498
Epoch 18: 0.005147061505262739
Epoch 19: 0.004789371834348863
Epoch 20: 0.00476127933646526
Epoch 21: 0.004869782906592393
Epoch 22: 0.00469839195851964
Epoch 23: 0.004700156514931277
Epoch 24: 0.005263280285248274
Epoch 25: 0.0046518515735411246
Epoch 26: 0.004163785668201643
Epoch 27: 0.00452850581815874
Epoch 28: 0.004260348189507123
Epoch 29: 0.00416768444122596
Epoch 30: 0.0040859510831545015
Epoch 31: 0.004026325436039988
Epoch 32: 0.0040133600681512656
Epoch 33: 0.004056707129464379
Epoch 34: 0.003912316825152878
Epoch 35: 0.003857167816630393
Epoch 36: 0.0036938310100474514
Epoch 37: 0.0038796532784946447
Epoch 38: 0.0036998373489288932
Epoch 39: 0.003910226035155999
Epoch 40: 0.0036299237909538165
Epoch 41: 0.0035718391767003447
Epoch 42: 0.003595077414505461
Epoch 43: 0.0035373276935088413
Epoch 44: 0.003550820763803998
Epoch 45: 0.0034438637863475827
Epoch 46: 0.00365477019318673
Epoch 47: 0.0035541173431017418
Epoch 48: 0.003378936399593205
Epoch 49: 0.003444429454846235
Epoch 50: 0.003444133427706323

SVM Test Accuracy: 94.53%
