---- Model: cnn_lstm_pool_run_1 ----
Train Losses:
Epoch 1: 0.03681093454360962
Epoch 2: 0.029636027291417122
Epoch 3: 0.012487662956118584
Epoch 4: 0.016289200633764267
Epoch 5: 0.012238078750669956
Epoch 6: 0.009652777574956417
Epoch 7: 0.009528535418212414
Epoch 8: 0.009319712407886982
Epoch 9: 0.009381596930325031
Epoch 10: 0.00603906437754631
Epoch 11: 0.007325304672122002
Epoch 12: 0.005448011215776205
Epoch 13: 0.007375042885541916
Epoch 14: 0.005319737363606691
Epoch 15: 0.0051031033508479595
Epoch 16: 0.006545665208250284
Epoch 17: 0.004999220836907625
Epoch 18: 0.0064383395947515965
Epoch 19: 0.0049472590908408165
Epoch 20: 0.004560588393360376
Epoch 21: 0.003031514585018158
Epoch 22: 0.0055903042666614056
Epoch 23: 0.003846625331789255
Epoch 24: 0.004093846771866083
Epoch 25: 0.002699935808777809
Epoch 26: 0.0038635546807199717
Epoch 27: 0.004600736778229475
Epoch 28: 0.0035295698326081038
Epoch 29: 0.006003556773066521
Epoch 30: 0.0051454100757837296
Epoch 31: 0.0029363681096583605
Epoch 32: 0.00585169019177556
Epoch 33: 0.0037544367369264364
Epoch 34: 0.0040878355503082275
Epoch 35: 0.0036555263213813305
Epoch 36: 0.0036140361335128546
Epoch 37: 0.003184458939358592
Epoch 38: 0.0033802504185587168
Epoch 39: 0.0028130586724728346
Epoch 40: 0.002624580403789878
Epoch 41: 0.002462484175339341
Epoch 42: 0.004114835523068905
Epoch 43: 0.0037520951591432095
Epoch 44: 0.0036086749751120806
Epoch 45: 0.003701194655150175
Epoch 46: 0.0036709087435156107
Epoch 47: 0.002184546086937189
Epoch 48: 0.002495955443009734
Epoch 49: 0.0035025684628635645
Epoch 50: 0.00265522045083344
Validation Losses:
Epoch 1: 0.03549561586288514
Epoch 2: 0.029186727480792003
Epoch 3: 0.017054488412954663
Epoch 4: 0.01693241668359244
Epoch 5: 0.012671553176217843
Epoch 6: 0.010688687387945216
Epoch 7: 0.00989833186472767
Epoch 8: 0.008845277836920185
Epoch 9: 0.007706956483667326
Epoch 10: 0.007039536197976861
Epoch 11: 0.0068799370864269195
Epoch 12: 0.006325735855208106
Epoch 13: 0.006529866225871982
Epoch 14: 0.006156298022744306
Epoch 15: 0.005758236564161234
Epoch 16: 0.005516000130517471
Epoch 17: 0.005283425883521122
Epoch 18: 0.005412691671631344
Epoch 19: 0.0048320057745227804
Epoch 20: 0.004806509276143157
Epoch 21: 0.0047632856556738
Epoch 22: 0.0047794356176648276
Epoch 23: 0.004600412572237522
Epoch 24: 0.005259832817736293
Epoch 25: 0.005242706086997494
Epoch 26: 0.004455177306699195
Epoch 27: 0.004347086118552817
Epoch 28: 0.004261559488710277
Epoch 29: 0.004091248559942308
Epoch 30: 0.004078930624499308
Epoch 31: 0.004028048241116804
Epoch 32: 0.004131657550607104
Epoch 33: 0.004081151573804565
Epoch 34: 0.004138506401235493
Epoch 35: 0.003963415880182539
Epoch 36: 0.003829335492293771
Epoch 37: 0.003965002756572577
Epoch 38: 0.0037658520076308843
Epoch 39: 0.0041836466560720535
Epoch 40: 0.0037384512271735476
Epoch 41: 0.004061735880990038
Epoch 42: 0.003643957464080253
Epoch 43: 0.0036307422864630644
Epoch 44: 0.003441246154529468
Epoch 45: 0.0034974178916383045
Epoch 46: 0.0037372209508983686
Epoch 47: 0.003382425785079923
Epoch 48: 0.0034244499878990013
Epoch 49: 0.003530028484656825
Epoch 50: 0.0035592329533572745

SVM Test Accuracy: 94.03%
