---- Model: cnn_lstm_128_run_4_rarm ----
Train Losses:
Epoch 1: 0.03634749725461006
Epoch 2: 0.019914885982871056
Epoch 3: 0.017491161823272705
Epoch 4: 0.011630324646830559
Epoch 5: 0.01204576063901186
Epoch 6: 0.010870453901588917
Epoch 7: 0.011370865628123283
Epoch 8: 0.00933343730866909
Epoch 9: 0.008619653061032295
Epoch 10: 0.008192669600248337
Epoch 11: 0.007795633282512426
Epoch 12: 0.007588211912661791
Epoch 13: 0.009172489866614342
Epoch 14: 0.006351112853735685
Epoch 15: 0.005344647914171219
Epoch 16: 0.006274017039686441
Epoch 17: 0.00920067448168993
Epoch 18: 0.006458548828959465
Epoch 19: 0.006565642077475786
Epoch 20: 0.00579391373321414
Epoch 21: 0.005201118998229504
Epoch 22: 0.0052192844450473785
Epoch 23: 0.004899683874100447
Epoch 24: 0.00603858195245266
Epoch 25: 0.004969105590134859
Epoch 26: 0.006772596389055252
Epoch 27: 0.005487887188792229
Epoch 28: 0.004250560887157917
Epoch 29: 0.004573672544211149
Epoch 30: 0.0043565453961491585
Epoch 31: 0.004907223396003246
Epoch 32: 0.006256331689655781
Epoch 33: 0.005229550879448652
Epoch 34: 0.002976122312247753
Epoch 35: 0.005376974120736122
Epoch 36: 0.0038050119765102863
Epoch 37: 0.0033056153915822506
Epoch 38: 0.0046575963497161865
Epoch 39: 0.0033684775698930025
Epoch 40: 0.004529881291091442
Epoch 41: 0.0032641743309795856
Epoch 42: 0.0057403407990932465
Epoch 43: 0.0038291816599667072
Epoch 44: 0.005836059805005789
Epoch 45: 0.0045898910611867905
Epoch 46: 0.003949842881411314
Epoch 47: 0.004555019084364176
Epoch 48: 0.006371163297444582
Epoch 49: 0.003161849221214652
Epoch 50: 0.005590600892901421
Validation Losses:
Epoch 1: 0.03681591680087712
Epoch 2: 0.021494026015037138
Epoch 3: 0.015181739227649309
Epoch 4: 0.012375366838587015
Epoch 5: 0.011395771893759869
Epoch 6: 0.011814340023926017
Epoch 7: 0.009968427276053097
Epoch 8: 0.009352093848914719
Epoch 9: 0.008529382686656858
Epoch 10: 0.00877425567418607
Epoch 11: 0.008182786983012972
Epoch 12: 0.0073763539246494494
Epoch 13: 0.007779704864921887
Epoch 14: 0.0076556758805996885
Epoch 15: 0.00672348474329647
Epoch 16: 0.006970066877132636
Epoch 17: 0.007147607380619942
Epoch 18: 0.006503924987141009
Epoch 19: 0.006524279040883765
Epoch 20: 0.006003544706952536
Epoch 21: 0.006257717849917462
Epoch 22: 0.0063863781635337185
Epoch 23: 0.006123965027885585
Epoch 24: 0.006114472615957441
Epoch 25: 0.005501501396962433
Epoch 26: 0.0058467840424139515
Epoch 27: 0.006154709761495227
Epoch 28: 0.005644951932120989
Epoch 29: 0.005018938146250216
Epoch 30: 0.0052798459148794144
Epoch 31: 0.004940773575395075
Epoch 32: 0.004933438964998434
Epoch 33: 0.005007779821359589
Epoch 34: 0.004851269746745101
Epoch 35: 0.005005536129096033
Epoch 36: 0.004690500735966461
Epoch 37: 0.004625973892130881
Epoch 38: 0.004734725615690572
Epoch 39: 0.004848938531543373
Epoch 40: 0.0046719300317271326
Epoch 41: 0.0045382149365598345
Epoch 42: 0.004892864341360835
Epoch 43: 0.004474028604234543
Epoch 44: 0.004395038993562096
Epoch 45: 0.004372121330373147
Epoch 46: 0.004384484812279662
Epoch 47: 0.004694037535860909
Epoch 48: 0.004539339878002683
Epoch 49: 0.004233192596472012
Epoch 50: 0.006148113681599948

SVM Test Accuracy: 94.59%
