Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.356661797,0.1847278,6.70072,-3.098613,0.9704425,0.1546063,0.2114077,-28.80822,-23.88437,-25.48812,957.2676
0.366569042,1.299613,6.70072,-2.730435,0.9737614,0.157522,0.2046742,-28.80822,-23.88437,-25.48812,957.2676
0.376476288,2.104807,6.292956,-2.300895,0.9799215,0.1731092,0.2037607,-28.80822,-23.88437,-25.48812,957.269
0.386383534,2.042869,5.710437,-2.178169,0.9884677,0.1911354,0.1999605,-28.80822,-23.88437,-25.48812,957.269
0.396290779,0.8660463,5.710437,-2.178169,0.9932877,0.1965263,0.1994717,-28.80822,-23.88437,-25.48812,957.269
0.406198025,-0.3107767,6.351208,-2.116806,0.9849757,0.199837,0.2034119,-28.79715,-24.63199,-25.10034,957.269
0.416105270,-1.549538,6.525964,-1.748629,0.9684558,0.1977322,0.2112332,-28.79715,-24.63199,-25.10034,957.2712
0.426012516,-2.41667,6.467712,-1.319088,0.9583949,0.1845407,0.2160399,-28.79715,-24.63199,-25.10034,957.2712
0.435919762,-2.788299,6.234704,-0.4600076,0.9531603,0.1786946,0.2232518,-28.79715,-24.63199,-25.10034,957.2712
0.445827484,-2.726361,6.234704,0.03089567,0.9522659,0.1733599,0.2251451,-28.79715,-24.63199,-25.10034,957.2712
0.455734730,-2.10698,6.351208,0.03089567,0.952354,0.1680399,0.2275097,-28.42912,-24.25893,-25.48891,957.2651
0.465641976,-1.673414,5.826941,-0.03046724,0.9522734,0.1719005,0.224175,-28.42912,-24.25893,-25.48891,957.2651
0.475549221,-0.8682191,5.419177,-0.4600076,0.9585878,0.1729337,0.2212425,-28.42912,-24.25893,-25.48891,957.2651
0.487933159,0.1227897,4.661901,-0.5213705,0.956073,0.1792082,0.2217878,-28.42912,-24.25893,-25.48891,957.2651
0.497840405,0.6802322,4.02113,-0.3372818,0.960321,0.1899155,0.219419,-28.42912,-24.25893,-25.48891,957.2666
0.507747650,0.1847278,4.137634,-0.4600076,0.963955,0.2127468,0.2190574,-28.06108,-23.88588,-25.87748,957.2666
0.517654896,-1.425662,4.487145,-1.073637,0.9551486,0.2243414,0.2321803,-28.06108,-23.88588,-25.87748,957.2666
0.527562142,-3.965122,5.127917,-1.380451,0.9512533,0.2291789,0.2394509,-28.06108,-23.88588,-25.87748,957.2666
0.537469387,-6.318768,5.069665,-0.7668222,0.9570044,0.1991962,0.2406385,-28.06108,-23.88588,-25.87748,957.2683
0.547377109,-6.814272,5.011413,0.09225857,0.969124,0.1673482,0.2407944,-28.06108,-23.88588,-25.87748,957.2683
0.557284355,-6.009078,5.244421,1.012702,0.9762207,0.1446377,0.2386568,-28.05971,-23.88431,-25.49201,957.2683
0.567191601,-4.33675,5.011413,1.503605,0.9664497,0.1411049,0.2353626,-28.05971,-23.88431,-25.49201,957.2683
0.577098846,-2.354732,4.545397,1.564968,0.9712092,0.142074,0.2238012,-28.05971,-23.88431,-25.49201,957.264
0.587006092,-0.6204669,4.02113,1.933146,0.9705065,0.1624446,0.2268243,-28.05971,-23.88431,-25.49201,957.264
0.596913338,0.1227897,3.72987,2.853589,0.9787157,0.1698121,0.2253571,-28.05971,-23.88431,-25.49201,957.264
0.606820583,0.06085166,2.972594,3.774033,0.9819784,0.1766009,0.2176896,-28.06108,-23.88588,-25.87748,957.264
0.616727829,-0.4346527,3.205602,4.080848,0.9849615,0.1815413,0.2282584,-28.06108,-23.88588,-25.87748,957.2654
0.626634598,-0.9301572,3.43861,3.774033,0.9726512,0.1896361,0.2293864,-28.06108,-23.88588,-25.87748,957.2654
0.636541843,-1.673414,3.496862,3.651307,0.9678552,0.1871845,0.2356565,-28.06108,-23.88588,-25.87748,957.2654
0.646449089,-2.850237,3.555114,3.774033,0.9718377,0.1828801,0.2375117,-28.06108,-23.88588,-25.87748,957.2654
0.656356335,-3.531555,3.263854,3.896759,0.9729002,0.16879,0.2292453,-28.05761,-24.26204,-26.26179,957.2629
0.666264057,-2.974113,3.089098,4.203574,0.9784526,0.1508991,0.2252335,-28.05761,-24.26204,-26.26179,957.2629
0.676171303,-1.4876,3.089098,4.264936,0.9820167,0.1402838,0.2265703,-28.05761,-24.26204,-26.26179,957.2629
0.686078548,0.1227897,3.030846,4.080848,0.9765288,0.1469888,0.2237847,-28.05761,-24.26204,-26.26179,957.2629
0.695985794,0.9279844,3.14735,3.835396,0.9645753,0.1657525,0.2245005,-28.05761,-24.26204,-26.26179,957.2619
0.705893040,0.9899224,3.263854,3.651307,0.9526497,0.1825796,0.2256832,-27.68336,-24.26201,-26.26374,957.2619
0.715800285,-0.001086392,3.030846,3.589944,0.9477222,0.1903036,0.2310619,-27.68336,-24.26201,-26.26374,957.2619
0.725707531,-0.9920952,3.263854,3.160404,0.9482275,0.2000743,0.2440866,-27.68336,-24.26201,-26.26374,957.2619
0.735614777,-2.230856,3.380358,2.669501,0.948744,0.1957045,0.241652,-27.68336,-24.26201,-26.26374,957.2613
0.747999668,-4.274812,3.14735,2.178597,0.9531175,0.202087,0.2464556,-27.68336,-24.26201,-26.26374,957.2613
0.757905960,-5.947139,3.14735,1.626331,0.9633222,0.2036459,0.2420502,-28.07135,-23.20069,-26.26506,957.2613
0.767813683,-7.495591,3.030846,1.503605,0.9634024,0.1973462,0.2424876,-28.07135,-23.20069,-26.26506,957.2613
0.777720928,-8.920166,2.972594,1.258154,0.9625488,0.1910572,0.2472552,-28.07135,-23.20069,-26.26506,957.262
0.787628174,-10.09699,2.797838,1.258154,0.9617318,0.1808848,0.2510363,-28.07135,-23.20069,-26.26506,957.262
0.797535419,-10.59249,2.273571,1.687694,0.9618987,0.172679,0.2577022,-28.07135,-23.20069,-26.26506,957.262
0.807442665,-10.34474,2.098815,2.055871,0.9591193,0.1610152,0.2590907,-28.43948,-23.89061,-27.03193,957.262
0.817349911,-9.41567,1.399791,2.23996,0.9556874,0.1556017,0.251884,-28.43948,-23.89061,-27.03193,957.257
0.827257156,-7.681405,0.9337757,1.994509,0.9585596,0.1595089,0.250443,-28.43948,-23.89061,-27.03193,957.257
0.837164402,-6.25683,0.46776,1.749057,0.9585329,0.1687632,0.2586676,-28.43948,-23.89061,-27.03193,957.257
0.847071648,-5.265821,-0.05650773,1.687694,0.9585454,0.1619405,0.2518998,-28.43948,-23.89061,-27.03193,957.257
0.856979370,-4.150936,-0.9302871,1.933146,0.9600721,0.1532095,0.2475061,-28.0703,-23.51625,-27.09928,957.2581
0.866886616,-3.221865,-1.046791,2.362686,0.9630703,0.1498651,0.2498569,-28.0703,-23.51625,-27.09928,957.2581
0.876793861,-2.354732,-1.687563,3.037678,0.9572912,0.1395937,0.2464808,-28.0703,-23.51625,-27.09928,957.2581
0.886701107,-1.363724,-1.920571,3.037678,0.9558579,0.1454465,0.2566164,-28.0703,-23.51625,-27.09928,957.2581
0.896608353,-0.001086392,-2.153579,2.669501,0.9586287,0.1566179,0.2537842,-28.0703,-23.51625,-27.09928,957.2582
0.906515598,0.9899224,-2.21183,2.669501,0.9600943,0.1571235,0.2542542,-27.70008,-23.20405,-27.10219,957.2582
0.916422844,1.980931,-2.386586,2.23996,0.975168,0.1640988,0.2541613,-27.70008,-23.20405,-27.10219,957.2582
0.926330090,2.724188,-2.736098,2.23996,0.9820651,0.1593334,0.2535856,-27.70008,-23.20405,-27.10219,957.2582
0.936237335,3.157754,-2.852602,2.23996,0.9800255,0.1597531,0.2459247,-27.70008,-23.20405,-27.10219,957.2623
0.946145058,3.777135,-2.79435,2.178597,0.982484,0.1627177,0.2507233,-27.70008,-23.20405,-27.10219,957.2623
0.956052303,3.653259,-2.736098,2.485412,0.9929862,0.1778417,0.2435246,-28.44295,-23.51445,-26.64762,957.2623
0.965959549,1.547365,-2.677846,2.546775,0.9780197,0.1945763,0.2341713,-28.44295,-23.51445,-26.64762,957.2623
0.975866795,-1.4876,-2.736098,2.362686,0.9642484,0.1943629,0.2261346,-28.44295,-23.51445,-26.64762,957.261
0.985774040,-4.522564,-3.493374,2.055871,0.9645823,0.2040445,0.2223547,-28.44295,-23.51445,-26.64762,957.261
0.995681286,-7.123962,-3.901137,1.258154,0.9764829,0.1901312,0.2221519,-28.44295,-23.51445,-26.64762,957.261
1.005588531,-8.4866,-3.493374,1.012702,0.9855274,0.1689046,0.2209666,-28.45621,-22.83266,-27.87038,957.261
1.017973423,-8.79629,-2.736098,1.135428,0.9851587,0.1621318,0.2247661,-28.45621,-22.83266,-27.87038,957.2593
1.027879715,-8.548538,-3.027358,1.012702,0.9846738,0.1679814,0.232012,-28.45621,-22.83266,-27.87038,957.2593
1.037787914,-8.053034,-2.619594,0.5831618,0.9794022,0.1635795,0.2373131,-28.45621,-22.83266,-27.87038,957.2593
1.047694683,-7.1859,-2.270082,0.1536215,0.980998,0.1573234,0.2425384,-28.45621,-22.83266,-27.87038,957.2593
1.057602406,-5.823263,-2.21183,-0.214556,0.9716788,0.1552409,0.237329,-28.44237,-23.57714,-26.71167,957.2614
1.067509174,-3.779308,-2.50309,-0.7668222,0.9658597,0.1508023,0.2368731,-28.44237,-23.57714,-26.71167,957.2614
1.077416897,-1.983104,-2.21183,-1.625903,0.9663695,0.1527705,0.2412029,-28.44237,-23.57714,-26.71167,957.2614
1.087324142,-0.2488386,-2.328334,-2.423621,0.9703137,0.1586901,0.2512892,-28.44237,-23.57714,-26.71167,957.2614
1.097231865,0.6802322,-1.920571,-3.098613,0.9781231,0.16561,0.2579853,-28.44237,-23.57714,-26.71167,957.2615
1.107138157,0.7421702,-1.629311,-3.589516,0.9794939,0.1724077,0.2565774,-28.4486,-23.20411,-27.09829,957.2615
1.117046356,0.6802322,-1.163295,-4.080419,0.9809418,0.1719284,0.25416,-28.4486,-23.20411,-27.09829,957.2615
1.126953125,-0.001086392,-0.9302871,-4.141782,0.9809178,0.1689891,0.2483788,-28.4486,-23.20411,-27.09829,957.2615
1.136860848,-0.4346527,-0.6972793,-4.325871,0.9804333,0.1665463,0.2459662,-28.4486,-23.20411,-27.09829,957.2632
1.146768093,-1.054033,-0.2895156,-4.325871,0.9794489,0.1621404,0.2401841,-28.4486,-23.20411,-27.09829,957.2632
1.156675339,-1.673414,-0.1730116,-4.264508,0.9799802,0.1577783,0.2391898,-28.82633,-22.82798,-26.71203,957.2632
1.166582584,-2.10698,0.46776,-4.325871,0.9760137,0.1586764,0.234911,-28.82633,-22.82798,-26.71203,957.2632
1.176489830,-2.478608,0.7590198,-3.957693,0.9726574,0.1547657,0.2368366,-28.82633,-22.82798,-26.71203,957.2595
1.186397553,-2.41667,1.225035,-3.528153,0.9677448,0.1571315,0.237378,-28.82633,-22.82798,-26.71203,957.2595
1.196304798,-2.478608,1.399791,-3.282701,0.9599738,0.1560851,0.2412841,-28.82633,-22.82798,-26.71203,957.2595
1.206212044,-2.230856,1.399791,-2.914524,0.9559408,0.1637779,0.2384917,-28.4583,-22.45492,-27.1006,957.2595
1.216119289,-2.230856,1.458043,-2.730435,0.9609991,0.1541708,0.2436627,-28.4583,-22.45492,-27.1006,957.2629
1.226026535,-1.921166,1.458043,-1.99408,0.9717056,0.1567182,0.24166,-28.4583,-22.45492,-27.1006,957.2629
1.235933781,-1.983104,1.166783,-1.257725,0.9838938,0.1617307,0.2439815,-28.4583,-22.45492,-27.1006,957.2629
1.245841026,-3.531555,0.9337757,-0.2759189,0.9842321,0.1689755,0.2377845,-28.4583,-22.45492,-27.1006,957.2629
1.255748272,-6.380706,0.1182482,0.8286135,0.9775693,0.1843462,0.2259446,-28.07919,-22.82949,-27.10139,957.2609
1.265655518,-10.77831,-1.454555,1.626331,0.9591506,0.1961446,0.2079476,-28.07919,-22.82949,-27.10139,957.2609
1.275563240,-15.23785,-3.08561,1.933146,0.9483598,0.1994071,0.2085492,-28.07919,-22.82949,-27.10139,957.2609
1.287947178,-19.13994,-4.134145,1.749057,0.9629163,0.1797805,0.2222085,-28.07919,-22.82949,-27.10139,957.2609
1.297854424,-18.33475,-3.609878,1.564968,0.973841,0.1387873,0.2381597,-28.07919,-22.82949,-27.10139,957.263
1.307761669,-13.44164,-2.969106,0.7672505,0.9760475,0.1194301,0.239931,-28.06683,-23.89241,-27.48359,957.263
1.317668915,-6.814272,-2.677846,-0.4600076,0.9686722,0.1290731,0.2472658,-28.06683,-23.89241,-27.48359,957.263
1.327576161,-1.177909,-2.852602,-1.135,0.9723907,0.1538996,0.2574801,-28.06683,-23.89241,-27.48359,957.263
1.337483406,2.414498,-2.910854,-0.9509109,0.9691806,0.1659142,0.2446256,-28.06683,-23.89241,-27.48359,957.2607
1.347390652,3.839073,-3.435122,-0.214556,0.9759313,0.1688774,0.238821,-28.06683,-23.89241,-27.48359,957.2607
1.357297897,4.396515,-4.308901,0.3990731,0.9753663,0.1649293,0.226796,-28.08542,-22.45646,-27.48801,957.2607
1.367205620,3.962949,-4.89142,0.3377102,0.9757777,0.1644072,0.218626,-28.08542,-22.45646,-27.48801,957.2607
1.377112866,2.97194,-5.240932,-0.1531931,0.9835639,0.1732663,0.2253352,-28.08542,-22.45646,-27.48801,957.2604
1.387020111,0.9279844,-4.367153,-1.073637,0.9845411,0.1869368,0.2412625,-28.08542,-22.45646,-27.48801,957.2604
1.396927357,-1.859228,-3.143862,-1.687266,0.974177,0.19749,0.2443096,-28.08542,-22.45646,-27.48801,957.2604
1.406834602,-4.64644,-2.21183,-1.809992,0.97466,0.1979808,0.2443084,-28.07919,-22.82949,-27.10139,957.2604
1.416741848,-6.25683,-1.745815,-1.687266,0.9767028,0.1878067,0.2408606,-28.07919,-22.82949,-27.10139,957.2615
1.426649094,-6.814272,-1.338051,-1.503177,0.9845785,0.1772001,0.2335147,-28.07919,-22.82949,-27.10139,957.2615
1.436556339,-6.380706,-1.105043,-1.625903,0.9826934,0.170871,0.2330098,-28.07919,-22.82949,-27.10139,957.2615
1.446463585,-5.637449,-0.8137832,-1.932717,0.9787722,0.1683781,0.2291882,-28.07919,-22.82949,-27.10139,957.2615
1.456371307,-5.080007,-0.6972793,-1.871354,0.9792553,0.1688689,0.229187,-28.82771,-22.82955,-27.0975,957.2629
1.466278553,-4.832254,-0.6390273,-2.178169,0.9782989,0.1678923,0.2301497,-28.82771,-22.82955,-27.0975,957.2629
1.476185799,-4.770316,-0.6390273,-2.055443,0.9831582,0.1733036,0.2335019,-28.82771,-22.82955,-27.0975,957.2629
1.486093044,-5.451635,-0.3477675,-2.362258,0.9894031,0.1801543,0.2306088,-28.82771,-22.82955,-27.0975,957.2629
1.496000290,-6.071015,0.409508,-2.484983,0.9888581,0.1893874,0.2359571,-28.82771,-22.82955,-27.0975,957.2679
1.505907536,-7.247838,0.9337757,-3.221339,0.9878113,0.1922661,0.2326249,-29.20681,-22.45498,-27.09671,957.2679
1.515814781,-8.114971,1.283287,-3.405427,0.9780073,0.1960332,0.2346613,-29.20681,-22.45498,-27.09671,957.2679
1.525722027,-8.734352,1.399791,-3.528153,0.9751837,0.1843465,0.2317286,-29.20681,-22.45498,-27.09671,957.2679
1.535629273,-8.672414,1.341539,-3.528153,0.9763093,0.173216,0.2330845,-29.20681,-22.45498,-27.09671,957.2635
1.548014164,-7.433652,1.05028,-3.282701,0.9731076,0.1518248,0.2296105,-28.08542,-22.45646,-27.48801,957.2635
1.557921410,-5.699387,0.8172717,-3.282701,0.9736638,0.1445488,0.2276362,-28.08542,-22.45646,-27.48801,957.2635
1.567828655,-3.903184,0.7007678,-3.46679,0.9765649,0.1460319,0.2261788,-28.08542,-22.45646,-27.48801,957.2635
1.577735901,-1.859228,0.8172717,-3.712242,0.9746268,0.1499191,0.2324647,-28.08542,-22.45646,-27.48801,957.265
1.587643146,-0.2488386,0.9920276,-3.773605,0.9716445,0.1552231,0.2339681,-28.08542,-22.45646,-27.48801,957.265
1.597550392,0.5563561,1.283287,-4.019056,0.9754785,0.1679145,0.2412196,-28.45621,-22.83266,-27.87038,957.265
1.607457638,0.5563561,1.749303,-4.019056,0.9729344,0.1795395,0.2451618,-28.45621,-22.83266,-27.87038,957.265
1.617365360,-0.3727147,2.157067,-4.019056,0.9776721,0.1897656,0.2423052,-28.45621,-22.83266,-27.87038,957.268
1.627272606,-2.168918,2.215319,-3.528153,0.9766784,0.1877939,0.23846,-28.45621,-22.83266,-27.87038,957.268
1.637179851,-3.71737,2.157067,-2.362258,0.9694287,0.1716486,0.2278559,-28.45621,-22.83266,-27.87038,957.268
1.647087097,-5.018068,1.632799,-1.809992,0.964634,0.1604172,0.2239842,-28.44998,-23.20568,-27.48376,957.268
1.656994343,-5.141944,1.341539,-1.687266,0.963255,0.1580056,0.2297428,-28.44998,-23.20568,-27.48376,957.2708
1.666901588,-4.64644,1.516295,-1.99408,0.9696161,0.1629656,0.2359591,-28.44998,-23.20568,-27.48376,957.2708
1.676808834,-4.212874,1.632799,-2.116806,0.9656691,0.1692397,0.2398786,-28.44998,-23.20568,-27.48376,957.2708
1.686716080,-3.655432,1.632799,-2.484983,0.968023,0.1784914,0.2418391,-28.44998,-23.20568,-27.48376,957.2708
1.696623802,-3.345741,1.749303,-2.853161,0.971502,0.1795391,0.2485362,-28.45136,-23.20725,-27.86923,957.2681
1.706531048,-2.850237,1.865807,-2.791798,0.9783514,0.1767001,0.2455729,-28.45136,-23.20725,-27.86923,957.2681
1.716438293,-2.41667,2.040563,-2.178169,0.9755185,0.1674475,0.2445772,-28.45136,-23.20725,-27.86923,957.2681
1.726345539,-1.79729,2.215319,-1.809992,0.9760537,0.1582094,0.2382686,-28.45136,-23.20725,-27.86923,957.2681
1.736252785,-1.115971,2.040563,-1.625903,0.9770216,0.1582164,0.2372994,-28.45136,-23.20725,-27.86923,957.2694
1.746160030,-0.4965908,2.157067,-1.319088,0.9740057,0.1605759,0.2320613,-28.46105,-22.45806,-27.87154,957.2694
1.756067276,-0.06302445,2.390074,-1.503177,0.966601,0.1755695,0.2427931,-28.46105,-22.45806,-27.87154,957.2694
1.765974522,-0.5585288,2.972594,-1.625903,0.9612578,0.1755205,0.2462033,-28.46105,-22.45806,-27.87154,957.2694
1.775881767,-0.9920952,2.797838,-1.809992,0.9578624,0.1769553,0.2505657,-28.46105,-22.45806,-27.87154,957.2664
1.785789490,-0.9301572,2.739586,-1.871354,0.9638222,0.1687842,0.249976,-28.46105,-22.45806,-27.87154,957.2664
1.795696735,-0.2488386,2.739586,-1.56454,0.970836,0.1592013,0.255129,-28.46105,-22.45806,-27.87154,957.2664
1.805603981,1.05186,2.797838,-1.441814,0.9733084,0.1572951,0.2555736,-27.71391,-22.45957,-28.2609,957.2664
1.817988396,3.095816,3.205602,-1.625903,0.9771774,0.1641511,0.2594248,-27.71391,-22.45957,-28.2609,957.2695
1.827895641,4.024887,3.380358,-1.871354,0.9756231,0.1718922,0.2599709,-27.71391,-22.45957,-28.2609,957.2695
1.837802887,4.272639,3.613366,-1.687266,0.9730946,0.1776717,0.2585923,-27.71391,-22.45957,-28.2609,957.2695
1.847710133,3.901011,3.72987,-1.135,0.9721645,0.1757331,0.2609888,-27.33828,-22.45797,-27.87737,957.2695
1.857617855,2.910002,4.079382,-0.09183015,0.9674478,0.1621033,0.2619019,-27.33828,-22.45797,-27.87737,957.2668
1.867525101,2.166745,4.370642,0.7672505,0.973027,0.1456897,0.2622211,-27.33828,-22.45797,-27.87737,957.2668
1.877432346,1.857055,4.720153,1.564968,0.9677786,0.1393486,0.2675092,-27.33828,-22.45797,-27.87737,957.2668
1.887339592,1.671241,4.894909,2.055871,0.9570075,0.1426213,0.2700314,-27.33828,-22.45797,-27.87737,957.2668
1.897246838,1.609303,4.836657,2.424049,0.9475432,0.1555851,0.2682846,-27.70769,-22.8326,-27.87428,957.2641
1.907154083,1.361551,4.720153,2.485412,0.9459123,0.1623107,0.2601818,-27.70769,-22.8326,-27.87428,957.2641
1.917061329,1.113798,4.720153,2.424049,0.9526794,0.1696727,0.2611286,-27.70769,-22.8326,-27.87428,957.2641
1.926968575,1.237675,4.894909,2.117234,0.95608,0.1706797,0.2601435,-27.70769,-22.8326,-27.87428,957.2641
1.936875820,1.733179,4.953161,1.871783,0.9630239,0.169841,0.2687166,-27.70769,-22.8326,-27.87428,957.2668
1.946783543,2.476436,4.836657,1.687694,0.9638823,0.1814983,0.2707069,-27.71391,-22.45957,-28.2609,957.2668
1.956690788,3.529382,5.011413,1.564968,0.959585,0.1683262,0.2653772,-27.71391,-22.45957,-28.2609,957.2668
1.966598034,5.077834,5.011413,1.258154,0.963035,0.1664321,0.2658128,-27.71391,-22.45957,-28.2609,957.2668
1.976505280,6.564347,5.011413,1.135428,0.9616557,0.1669471,0.274952,-27.71391,-22.45957,-28.2609,957.2642
1.986412525,7.493418,5.302673,1.196791,0.9577657,0.1634948,0.2730443,-27.71391,-22.45957,-28.2609,957.2642
1.996319771,8.050859,4.836657,1.38088,0.9605021,0.1746483,0.2668513,-28.09302,-22.085,-28.26011,957.2642
2.006227016,7.493418,4.545397,1.012702,0.9598414,0.1882114,0.2659875,-28.09302,-22.085,-28.26011,957.2642
2.016135216,5.883029,4.370642,0.9513392,0.9626699,0.189169,0.2568446,-28.09302,-22.085,-28.26011,957.2673
2.026042461,3.901011,3.846374,1.012702,0.9642599,0.1780319,0.2557954,-28.09302,-22.085,-28.26011,957.2673
2.035949707,1.857055,3.263854,1.749057,0.964385,0.1659019,0.2537928,-28.09302,-22.085,-28.26011,957.2673
2.045856953,0.9279844,3.14735,2.362686,0.9640832,0.1494077,0.2527255,-27.32511,-23.58332,-28.25938,957.2673
2.055764198,1.361551,3.263854,2.669501,0.9706334,0.1393442,0.2598002,-27.32511,-23.58332,-28.25938,957.2662
2.065671444,2.228683,3.43861,2.730864,0.9682122,0.1481064,0.2723651,-27.32511,-23.58332,-28.25938,957.2662
2.075578690,2.724188,3.72987,2.914952,0.9586388,0.1644281,0.2639195,-27.32511,-23.58332,-28.25938,957.2662
2.087962627,2.786126,3.089098,2.608138,0.9549229,0.1856961,0.2602543,-27.32511,-23.58332,-28.25938,957.2662
2.097870350,2.104807,2.623082,2.424049,0.9553133,0.1885778,0.2540278,-27.70284,-23.20719,-27.87312,957.2649
2.107777596,0.8660463,1.924059,2.669501,0.9548396,0.1856528,0.2520921,-27.70284,-23.20719,-27.87312,957.2649
2.117684841,-0.806281,0.9920276,2.853589,0.9527916,0.1826535,0.2396069,-27.70284,-23.20719,-27.87312,957.2649
2.127592087,-1.921166,0.1182482,3.221767,0.9621326,0.1754792,0.2361116,-27.70284,-23.20719,-27.87312,957.2649
2.137499332,-3.036051,-0.5807754,3.221767,0.9597694,0.1686617,0.2360881,-27.70284,-23.20719,-27.87312,957.2639
2.147406578,-3.345741,-1.221547,3.528581,0.9597925,0.1667225,0.2360749,-27.33481,-22.83414,-28.26169,957.2639
2.157313824,-3.469617,-1.745815,3.28313,0.9530365,0.1666834,0.24478,-27.33481,-22.83414,-28.26169,957.2639
