Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.254919529,-2.801713,5.761377,3.120335,0.8918211,-0.3274278,0.3900609,-41.41644,17.80215,-45.07413,950.122
0.264916420,-1.878715,5.345911,3.48616,0.8747258,-0.3253665,0.3867401,-41.04508,17.8115,-44.29734,950.122
0.274913788,-1.201849,5.642673,4.400721,0.8658835,-0.3216976,0.3819689,-41.04508,17.8115,-44.29734,950.1259
0.284910202,-2.494047,5.049149,5.620136,0.8701585,-0.3157642,0.3838742,-41.04508,17.8115,-44.29734,950.1259
0.294907093,-3.724712,4.158864,6.839551,0.871976,-0.3090261,0.372862,-41.04508,17.8115,-44.29734,950.1259
0.304903507,-3.786245,3.684045,7.205376,0.8690443,-0.3085937,0.3733456,-41.04508,17.8115,-44.29734,950.1259
0.314900875,-4.032378,3.802749,7.083435,0.8616566,-0.3043354,0.3767074,-40.37011,18.57029,-45.1348,950.1259
0.324897289,-4.893843,4.158864,6.656639,0.8640923,-0.3042829,0.3771817,-40.37011,18.57029,-45.1348,950.1259
0.334894180,-5.263042,3.56534,6.595668,0.8636069,-0.3042399,0.3829255,-40.37011,18.57029,-45.1348,950.1259
0.344891548,-6.862906,4.099511,6.900522,0.8690271,-0.3075914,0.3766954,-40.37011,18.57029,-45.1348,950.1259
0.354887962,-7.293639,3.446635,6.351786,0.8640136,-0.326222,0.3695303,-40.37011,18.57029,-45.1348,950.1282
0.364884853,-4.46311,2.971816,5.864019,0.8629525,-0.3476595,0.365709,-40.38753,19.33427,-44.75186,950.1282
0.374881268,-1.447982,2.675054,4.888487,0.8511482,-0.341422,0.3824782,-40.38753,19.33427,-44.75186,950.1282
0.384878635,0.2749484,2.378292,4.949458,0.8613045,-0.3373338,0.3824594,-40.38753,19.33427,-44.75186,950.1282
0.394875527,0.09034869,1.844121,4.949458,0.8589357,-0.3150492,0.3800649,-40.38753,19.33427,-44.75186,950.1296
0.404871941,-1.324916,1.844121,4.33975,0.87244,-0.3074274,0.3872181,-40.38753,19.33427,-44.75186,950.1296
0.414869309,-2.124848,1.606712,4.522663,0.8690571,-0.3089653,0.3857886,-40.37966,18.95391,-44.74983,950.1296
0.424866200,-3.847778,1.131893,4.33975,0.8556849,-0.2976107,0.3810233,-40.37966,18.95391,-44.74983,950.1296
0.434862614,-7.170573,0.4790165,3.791013,0.8532125,-0.2957246,0.3800699,-40.37966,18.95391,-44.74983,950.1292
0.444859505,-10.5549,0.5383689,3.181306,0.8595613,-0.2966281,0.3738376,-40.37966,18.95391,-44.74983,950.1292
0.454856396,-13.81616,-0.05515479,2.510627,0.8658844,-0.2960216,0.3733478,-40.37966,18.95391,-44.74983,950.1292
0.464853287,-16.40056,-0.2332119,1.718008,0.8643125,-0.2902564,0.3695205,-40.02036,19.71689,-44.81561,950.1292
0.474849701,-18.43115,-0.7080309,0.7424754,0.8669752,-0.3023831,0.366169,-40.02036,19.71689,-44.81561,950.1268
0.484847069,-18.61575,-0.6486785,-0.5379106,0.8695295,-0.3086455,0.3666447,-40.02036,19.71689,-44.81561,950.1268
0.494843960,-17.93889,-0.8267356,-1.879267,0.8753671,-0.3080004,0.3714201,-40.02036,19.71689,-44.81561,950.1268
0.504840374,-17.26202,-1.064145,-2.671887,0.8754401,-0.3118865,0.371421,-40.02036,19.71689,-44.81561,950.1268
0.514837742,-16.40056,-1.18285,-3.525478,0.8757131,-0.3264812,0.3690314,-40.3968,19.71734,-44.43138,950.1281
0.524834633,-14.18536,-1.242202,-4.074214,0.8569351,-0.338506,0.3700244,-40.3968,19.71734,-44.43138,950.1281
0.534831047,-10.5549,-1.301555,-5.232659,0.8661165,-0.3601043,0.3795854,-40.3968,19.71734,-44.43138,950.1281
0.544827938,-6.001441,-1.004793,-6.147221,0.8749014,-0.360942,0.3752632,-40.3968,19.71734,-44.43138,950.1281
0.554825306,-1.386449,-1.18285,-6.817899,0.8744727,-0.3637477,0.3881862,-40.3968,19.71734,-44.43138,950.1281
0.564821720,2.797811,-1.18285,-7.183723,0.8641813,-0.3604969,0.3939462,-39.6726,20.86731,-44.04491,950.1281
0.574818611,6.120605,-0.8267356,-7.061782,0.856254,-0.3532635,0.4049654,-39.6726,20.86731,-44.04491,950.1281
0.584815502,7.966602,-0.4706214,-6.695957,0.8598158,-0.3351343,0.4135689,-39.6726,20.86731,-44.04491,950.1281
0.594812393,7.720469,-0.4706214,-6.025279,0.8645591,-0.3282374,0.4135588,-39.6726,20.86731,-44.04491,950.1254
0.604808808,6.612871,-0.2332119,-5.476542,0.8736818,-0.3206277,0.4288554,-39.6726,20.86731,-44.04491,950.1254
0.614806175,5.320673,0.06354995,-4.866835,0.884279,-0.3141186,0.426921,-40.43164,21.2453,-43.6655,950.1254
0.624803066,4.090009,0.4196641,-4.196156,0.8813196,-0.3122421,0.4259685,-40.43164,21.2453,-43.6655,950.1254
0.634799480,2.613211,0.4196641,-3.952273,0.8867051,-0.3135935,0.4259594,-40.43164,21.2453,-43.6655,950.1227
0.644796371,1.382547,0.8351307,-3.586449,0.8817695,-0.3103113,0.4235743,-40.43164,21.2453,-43.6655,950.1227
0.654793739,-0.094251,0.9538354,-3.952273,0.8781964,-0.3016087,0.4264498,-40.43164,21.2453,-43.6655,950.1227
0.664790153,-1.755648,1.30995,-4.744893,0.8732426,-0.2973506,0.424543,-40.40636,20.10097,-44.04641,950.1227
0.674787044,-3.847778,1.844121,-6.08625,0.8726095,-0.2895881,0.4245421,-40.40636,20.10097,-44.04641,950.1218
0.684784412,-5.816842,2.31894,-8.281198,0.8664503,-0.2989514,0.4235981,-40.40636,20.10097,-44.04641,950.1218
0.694780826,-6.55524,2.912464,-10.84197,0.858798,-0.3070181,0.4082991,-40.40636,20.10097,-44.04641,950.1218
0.704777241,-6.001441,3.209226,-13.15886,0.8549469,-0.3095194,0.408785,-40.40636,20.10097,-44.04641,950.1218
0.714774609,-5.201509,3.743397,-15.47575,0.863264,-0.3113033,0.4082924,-40.78082,20.09761,-44.11369,950.1226
0.724771500,-4.155444,4.158864,-16.57322,0.8637592,-0.3118146,0.4044631,-40.78082,20.09761,-44.11369,950.1226
0.734767914,-2.494047,4.514977,-17.48778,0.8678386,-0.3214484,0.404937,-40.78082,20.09761,-44.11369,950.1226
0.744765282,-0.4634504,5.108501,-17.91458,0.8702171,-0.3185603,0.3967963,-40.78082,20.09761,-44.11369,950.1226
0.754762173,1.936346,4.989797,-17.67069,0.8707673,-0.321973,0.3944034,-40.78082,20.09761,-44.11369,950.1218
0.764758587,3.966942,5.108501,-17.12196,0.8774233,-0.3130726,0.3967824,-41.16342,20.47515,-44.1185,950.1218
0.774755955,5.136074,5.167854,-16.8171,0.885549,-0.3046511,0.396766,-41.16342,20.47515,-44.1185,950.1218
0.784752846,5.812939,5.167854,-16.14643,0.8869005,-0.2988018,0.395805,-41.16342,20.47515,-44.1185,950.1218
0.794749260,5.505273,5.464615,-15.35381,0.8790429,-0.2955599,0.3953393,-41.16342,20.47515,-44.1185,950.1243
0.804746628,3.966942,5.227206,-14.07342,0.8726184,-0.2908537,0.3924778,-41.13367,18.957,-43.72339,950.1243
0.814743042,1.936346,4.811739,-12.73206,0.8662112,-0.2871498,0.3862666,-41.13367,18.957,-43.72339,950.1243
0.824739933,0.1518819,4.040159,-11.69556,0.8671465,-0.2852621,0.3781286,-41.13367,18.957,-43.72339,950.1243
0.834736347,-0.894183,3.446635,-11.02488,0.8721713,-0.2934676,0.3733363,-41.13367,18.957,-43.72339,950.1212
0.844733715,-1.017249,3.209226,-10.41517,0.8790107,-0.2942518,0.3790675,-41.13367,18.957,-43.72339,950.1212
0.854730606,-1.140316,2.793759,-9.744495,0.884423,-0.2970825,0.3766658,-40.74767,18.57292,-44.49258,950.1212
0.864727020,-1.140316,2.615702,-9.012846,0.8834569,-0.2976182,0.3733176,-40.74767,18.57292,-44.49258,950.1212
0.874724388,-1.140316,2.022178,-8.037314,0.8831168,-0.3053693,0.3766702,-40.74767,18.57292,-44.49258,950.1214
0.884721279,-0.7095833,1.903473,-6.574016,0.8797721,-0.3087974,0.3809842,-40.74767,18.57292,-44.49258,950.1214
0.894717693,0.3980148,1.369302,-5.659454,0.8836422,-0.3072456,0.3828913,-40.74767,18.57292,-44.49258,950.1214
0.904715061,1.321013,1.013188,-4.805864,0.878874,-0.3126062,0.3915154,-41.4893,18.18694,-44.49612,950.1214
0.914711952,1.751746,0.7757784,-4.196156,0.877239,-0.3034144,0.3905587,-41.4893,18.18694,-44.49612,950.1239
0.924708366,2.305545,0.4790165,-3.464507,0.8763101,-0.3058712,0.3896038,-41.4893,18.18694,-44.49612,950.1239
0.934705734,2.613211,0.4790165,-2.8548,0.8739396,-0.3092846,0.3934374,-41.4893,18.18694,-44.49612,950.1239
0.944702148,2.490145,0.1822547,-1.940238,0.8757426,-0.3014564,0.3953466,-41.4893,18.18694,-44.49612,950.1239
0.954699039,2.059412,0.06354995,-1.635384,0.8761942,-0.299473,0.3986953,-41.11258,18.18594,-44.94484,950.124
0.964696407,2.059412,-0.2925643,-1.574414,0.8757157,-0.2999859,0.396782,-41.11258,18.18594,-44.94484,950.124
0.974692821,2.428612,-0.2925643,-1.696355,0.8831147,-0.3046641,0.4005989,-41.11258,18.18594,-44.94484,950.124
0.984689713,2.920877,-0.2332119,-1.391501,0.8880674,-0.3089528,0.3991556,-41.11258,18.18594,-44.94484,950.124
0.994687080,3.474676,0.06354995,-1.26956,0.8849911,-0.3007044,0.4044232,-41.11258,18.18594,-44.94484,950.1226
1.004683495,3.782343,-0.2925643,-1.147618,0.8800644,-0.2979167,0.401081,-40.74739,18.57238,-44.55708,950.1226
1.014680386,3.228544,-0.2332119,-1.025677,0.8838431,-0.2915117,0.4025085,-40.74739,18.57238,-44.55708,950.1226
1.024677753,2.120945,-0.1738595,-0.5988814,0.8809051,-0.2905057,0.4125635,-40.74739,18.57238,-44.55708,950.1226
1.034674168,0.8287475,-0.1738595,-0.4159691,0.8848029,-0.290398,0.4159067,-40.74739,18.57238,-44.55708,950.1203
1.044671059,-0.1557842,-0.1738595,-0.2330568,0.8858122,-0.2923657,0.4111197,-40.74739,18.57238,-44.55708,950.1203
1.054667950,-0.3403839,0.004197581,0.1937385,0.8835503,-0.3016345,0.4120831,-41.47946,17.80277,-44.94559,950.1203
1.064664841,0.7672142,0.1229023,0.31568,0.8807724,-0.3095039,0.4077829,-41.47946,17.80277,-44.94559,950.1203
1.074661255,2.182479,0.3009594,0.2547093,0.8812131,-0.3070918,0.40491,-41.47946,17.80277,-44.94559,950.1203
1.084658623,3.720809,0.1229023,0.1937385,0.8840272,-0.3011743,0.4082536,-41.47946,17.80277,-44.94559,950.1222
1.094655514,4.643808,0.1229023,0.31568,0.8790468,-0.2954369,0.4087394,-41.47946,17.80277,-44.94559,950.1222
1.104651928,4.951474,-0.05515479,0.3766508,0.8794261,-0.2895455,0.4144801,-41.09686,17.42523,-44.94078,950.1222
1.114649296,4.889941,0.2416071,-0.1111153,0.8817529,-0.2836463,0.4168674,-41.09686,17.42523,-44.94078,950.1222
1.124646187,4.582274,0.3009594,-0.1111153,0.8865511,-0.2796552,0.4178152,-41.09686,17.42523,-44.94078,950.1218
1.134642601,3.966942,0.716426,0.1327677,0.8822137,-0.2821443,0.4206949,-41.09686,17.42523,-44.94078,950.1218
1.144639969,3.290077,0.9538354,0.5595631,0.8880131,-0.2796088,0.419727,-41.09686,17.42523,-44.94078,950.1218
1.154636860,1.690213,0.9538354,1.169271,0.9019375,-0.2686737,0.4163498,-41.84634,17.4196,-44.94634,950.1218
1.164633274,0.09034869,1.07254,1.474125,0.8902454,-0.2689529,0.4111059,-41.84634,17.4196,-44.94634,950.1218
1.174630642,-0.6480501,1.013188,1.657037,0.8804483,-0.2662352,0.4106438,-41.84634,17.4196,-44.94634,950.1218
1.184627056,-2.370981,1.013188,2.022861,0.8756985,-0.2469221,0.407297,-41.84634,17.4196,-44.94634,950.1218
1.194623947,-5.878375,0.7757784,2.876452,0.869068,-0.2309206,0.4178331,-41.84634,17.4196,-44.94634,950.1218
1.204621315,-10.43183,0.1229023,4.27878,0.866911,-0.219747,0.4221412,-40.72211,17.42804,-44.938,950.1198
1.214617729,-15.53909,-0.2332119,5.681107,0.873229,-0.2185319,0.4350514,-40.72211,17.42804,-44.938,950.1198
1.224614620,-18.80035,-0.2925643,5.742078,0.8655744,-0.2523183,0.4235877,-40.72211,17.42804,-44.938,950.1198
1.234611988,-15.41603,0.1822547,4.156838,0.862297,-0.3118697,0.4015942,-40.72211,17.42804,-44.938,950.1198
1.244608402,-5.386109,1.013188,1.90092,0.8731195,-0.3696497,0.3834043,-40.72211,17.42804,-44.938,950.1234
1.254605293,6.612871,1.725416,-0.5379106,0.8919728,-0.3878526,0.3714117,-41.11427,18.18921,-44.55784,950.1234
1.264602661,17.56579,2.55635,-1.513443,0.8782521,-0.3837371,0.3728703,-41.11427,18.18921,-44.55784,950.1234
1.274599075,27.84184,1.844121,-2.793829,0.8849811,-0.3787228,0.3752502,-41.11427,18.18921,-44.55784,950.1234
1.284595966,34.91816,1.488007,-2.671887,0.8980181,-0.3199724,0.394834,-41.11427,18.18921,-44.55784,950.1231
1.294592857,35.22582,2.259588,-0.7208229,0.8981505,-0.2489258,0.4053441,-41.11427,18.18921,-44.55784,950.1231
1.304589748,28.3341,1.962826,1.96189,0.8843799,-0.1904559,0.3991315,-41.12016,18.56575,-45.01136,950.1231
1.314586163,18.05805,1.250597,3.48616,0.8763974,-0.1546759,0.3967434,-41.12016,18.56575,-45.01136,950.1231
1.324583531,7.105137,0.3603118,4.217809,0.8685504,-0.1518714,0.4015421,-41.12016,18.56575,-45.01136,950.1241
1.334580422,-2.74018,-1.242202,3.120335,0.8592222,-0.1738134,0.4135284,-41.12016,18.56575,-45.01136,950.1241
1.344576836,-11.17023,-1.717021,1.474125,0.8697407,-0.2148887,0.4159135,-41.12016,18.56575,-45.01136,950.1241
1.354574204,-17.01589,-1.538964,0.1327677,0.8739786,-0.2590914,0.4087389,-41.46176,17.03825,-45.39304,950.1241
1.364571095,-19.78489,-1.301555,-0.1720861,0.874697,-0.2975412,0.4006117,-41.46176,17.03825,-45.39304,950.1221
1.374567509,-19.23109,-1.242202,0.5595631,0.8713256,-0.3259065,0.3881819,-41.46176,17.03825,-45.39304,950.1221
1.384564877,-15.10836,-1.538964,1.535095,0.8662246,-0.339561,0.3939373,-41.46176,17.03825,-45.39304,950.1221
1.394561768,-7.539772,-2.488602,1.718008,0.8601406,-0.3535069,0.3700227,-40.72014,17.42422,-45.3895,950.1221
1.404558659,2.551678,-3.378887,1.596066,0.8772547,-0.3565265,0.3747793,-40.72014,17.42422,-45.3895,950.1215
1.414555550,13.01233,-3.675649,2.022861,0.8871122,-0.3363335,0.3828928,-40.72014,17.42422,-45.3895,950.1215
1.424551964,20.64245,-3.972411,2.632569,0.8894179,-0.3031343,0.3948446,-40.72014,17.42422,-45.3895,950.1215
1.434549332,23.84218,-3.319535,3.608101,0.8903192,-0.2728127,0.4139782,-40.72014,17.42422,-45.3895,950.1215
1.444546223,23.16531,-2.666659,5.0714,0.8881935,-0.2373283,0.4197158,-40.72969,17.80785,-45.00452,950.1228
1.454542637,18.91952,-2.073135,5.681107,0.8760823,-0.215245,0.4163811,-40.72969,17.80785,-45.00452,950.1228
1.464540005,12.0278,-1.360907,4.827517,0.8700976,-0.2081531,0.4077754,-40.72969,17.80785,-45.00452,950.1228
1.474536896,4.705341,-1.360907,2.998394,0.8497189,-0.2129993,0.4001549,-40.72969,17.80785,-45.00452,950.1228
1.484533310,-2.863246,-1.717021,0.9253877,0.8372763,-0.2248069,0.4111869,-40.72969,17.80785,-45.00452,950.1242
1.494530678,-9.262702,-2.488602,-0.4159691,0.8333348,-0.2480696,0.4265142,-41.09827,17.42795,-44.61828,950.1242
1.504527569,-12.83163,-3.141478,-0.9037352,0.84959,-0.2831695,0.4322378,-41.09827,17.42795,-44.61828,950.1242
1.514523983,-11.90863,-2.963421,0.2547093,0.8847694,-0.3140036,0.4384059,-41.09827,17.42795,-44.61828,950.1242
1.524521351,-6.432174,-2.488602,2.083832,0.9005154,-0.3226193,0.4187591,-41.09827,17.42795,-44.61828,950.1236
1.534517765,1.197947,-2.488602,4.095867,0.8958504,-0.3083614,0.3938776,-41.09827,17.42795,-44.61828,950.1236
1.544514656,7.905069,-3.082125,5.437224,0.8895553,-0.2847623,0.384311,-41.46515,17.04478,-44.61903,950.1236
1.554512024,11.16633,-3.735002,6.656639,0.8841113,-0.2541941,0.3910126,-41.46515,17.04478,-44.61903,950.1236
1.564508438,10.67406,-4.150468,6.839551,0.8829039,-0.2414607,0.4044116,-41.46515,17.04478,-44.61903,950.125
1.574505806,8.089669,-3.675649,6.107903,0.8794122,-0.2371519,0.4048951,-41.46515,17.04478,-44.61903,950.125
1.584502697,4.582274,-3.378887,4.705575,0.8732353,-0.2455217,0.4063438,-41.46515,17.04478,-44.61903,950.125
1.594499111,1.07488,-2.666659,2.815481,0.8635327,-0.2475607,0.4168899,-40.72969,17.80785,-45.00452,950.125
1.604496479,-1.447982,-2.785364,0.4376215,0.8632007,-0.2558282,0.4168926,-40.72969,17.80785,-45.00452,950.1204
1.614493370,-3.663178,-2.963421,-0.8427644,0.8756343,-0.2691758,0.4183101,-40.72969,17.80785,-45.00452,950.1204
1.624489784,-3.970845,-2.666659,-1.757326,0.8861369,-0.2835553,0.4173383,-40.72969,17.80785,-45.00452,950.1204
1.634487152,-2.186381,-2.132488,-2.549946,0.9013268,-0.2881673,0.4115701,-40.72969,17.80785,-45.00452,950.1204
1.644483566,-0.1557842,-1.835726,-3.342566,0.8972485,-0.2784983,0.4149248,-41.10444,17.80504,-45.00731,950.1201
1.654480457,0.8287475,-1.895078,-3.830332,0.8795558,-0.2706439,0.4087321,-41.10444,17.80504,-45.00731,950.1201
1.664477825,-0.094251,-2.547954,-4.135185,0.8715482,-0.2589772,0.4264504,-41.10444,17.80504,-45.00731,950.1201
1.674474239,-2.801713,-2.904068,-4.50101,0.8728204,-0.2486727,0.4345813,-41.10444,17.80504,-45.00731,950.1201
1.684471130,-6.309107,-2.785364,-4.866835,0.8793745,-0.2601181,0.4441444,-41.10444,17.80504,-45.00731,950.1172
1.694468498,-8.278171,-2.073135,-4.622952,0.8859704,-0.2741108,0.4407864,-41.85561,17.80268,-44.62587,950.1172
1.704464912,-8.093571,-0.886088,-4.50101,0.8901396,-0.2886505,0.4359972,-41.85561,17.80268,-44.62587,950.1172
1.714462280,-6.309107,0.004197581,-4.379068,0.8896208,-0.2873389,0.4211619,-41.85561,17.80268,-44.62587,950.1172
1.724459171,-4.155444,0.4196641,-4.318098,0.8841944,-0.2841805,0.4063346,-41.85561,17.80268,-44.62587,950.1183
1.734455585,-2.678647,0.4196641,-4.683922,0.8802145,-0.2799164,0.4029905,-41.85561,17.80268,-44.62587,950.1183
1.744452953,-1.694115,0.4790165,-5.476542,0.8876405,-0.2860606,0.4058506,-41.48256,17.80877,-44.23608,950.1183
1.754449367,-0.8326498,0.8944831,-6.634986,0.8852531,-0.2884585,0.4144697,-41.48256,17.80877,-44.23608,950.1183
1.764446258,-0.5865169,1.369302,-7.061782,0.8892424,-0.293204,0.4182926,-41.48256,17.80877,-44.23608,950.1197
1.774443626,-1.263382,1.844121,-7.549548,0.8905658,-0.2859194,0.4149383,-41.48256,17.80877,-44.23608,950.1197
1.784440041,-1.755648,1.903473,-7.000811,0.8872375,-0.2903806,0.4125524,-41.48256,17.80877,-44.23608,950.1197
1.794437408,-1.386449,2.022178,-6.147221,0.8851702,-0.284113,0.4115973,-41.85561,17.80268,-44.62587,950.1197
1.804434299,-0.4019172,1.962826,-5.3546,0.8828083,-0.2880253,0.4139952,-41.85561,17.80268,-44.62587,950.1151
1.814430714,0.5826145,1.903473,-4.683922,0.8861716,-0.2855554,0.4111173,-41.85561,17.80268,-44.62587,950.1151
1.824428081,1.07488,2.140883,-3.830332,0.8807659,-0.2832939,0.4044261,-41.85561,17.80268,-44.62587,950.1151
1.834424972,0.5210813,1.903473,-3.525478,0.8829719,-0.2711457,0.3996333,-41.85561,17.80268,-44.62587,950.1151
1.844421387,-0.894183,1.666064,-3.525478,0.8888375,-0.2719359,0.406802,-41.83989,17.04197,-44.62181,950.1125
1.854418755,-2.124848,1.666064,-4.257127,0.8890349,-0.282728,0.3953186,-41.83989,17.04197,-44.62181,950.1125
1.864415169,-2.247914,1.725416,-4.561981,0.8895892,-0.2860133,0.4068043,-41.83989,17.04197,-44.62181,950.1125
1.874412060,-2.124848,1.903473,-4.988776,0.8868159,-0.2937379,0.4182969,-41.83989,17.04197,-44.62181,950.1125
1.884409428,-1.755648,2.140883,-5.049747,0.88437,-0.2933398,0.4139939,-41.83989,17.04197,-44.62181,950.1153
1.894405842,-1.940248,2.615702,-4.927805,0.8882043,-0.289823,0.4182935,-41.83203,16.66161,-44.61978,950.1153
1.904403210,-1.878715,2.971816,-4.866835,0.8848202,-0.2914003,0.4125569,-41.83203,16.66161,-44.61978,950.1153
1.914400101,-1.324916,3.446635,-4.866835,0.8818927,-0.2916116,0.3958119,-41.83203,16.66161,-44.61978,950.1153
1.924396515,-0.4019172,3.56534,-4.561981,0.8779852,-0.2912512,0.3905543,-41.83203,16.66161,-44.61978,950.1127
1.934393883,0.2749484,3.387283,-4.50101,0.8739411,-0.2835954,0.3862522,-41.83203,16.66161,-44.61978,950.1127
1.944390297,0.3980148,2.734407,-4.318098,0.8817067,-0.2820061,0.3838454,-41.45728,16.66443,-44.617,950.1127
1.954387188,0.705681,2.081531,-4.135185,0.8943621,-0.2812789,0.3828659,-41.45728,16.66443,-44.617,950.1127
1.964384556,1.25948,1.844121,-4.318098,0.9071375,-0.2868227,0.3866737,-41.45728,16.66443,-44.617,950.1115
1.974380970,1.321013,1.784769,-4.074214,0.9086201,-0.2876688,0.3972,-41.45728,16.66443,-44.617,950.1115
1.984378338,0.4595481,1.725416,-3.830332,0.8978602,-0.2853859,0.4043968,-41.45728,16.66443,-44.617,950.1115
1.994375229,-1.140316,2.378292,-3.159653,0.8802152,-0.2798944,0.4053833,-41.84606,17.41906,-45.01084,950.1115
2.004371643,-3.478579,2.31894,-3.159653,0.8610517,-0.2715875,0.3987145,-41.84606,17.41906,-45.01084,950.1161
2.014369011,-5.509175,2.200235,-3.098683,0.8605234,-0.2698033,0.3824434,-41.84606,17.41906,-45.01084,950.1161
2.024365902,-5.878375,1.844121,-2.671887,0.8621441,-0.2786718,0.3656927,-41.84606,17.41906,-45.01084,950.1161
2.034362316,-5.201509,0.8944831,-2.428004,0.878255,-0.2803016,0.3651865,-41.46515,17.04478,-44.61903,950.1161
2.044359684,-3.909311,-0.3519166,-2.001209,0.8944499,-0.2862419,0.3713813,-41.46515,17.04478,-44.61903,950.1151
2.054356098,-2.986313,-1.123497,-1.940238,0.9208859,-0.2923868,0.3861726,-41.46515,17.04478,-44.61903,950.1151
2.064353466,-2.186381,-1.18285,-1.940238,0.9146689,-0.2981523,0.4067637,-41.46515,17.04478,-44.61903,950.1151
2.074350357,-1.263382,-0.1738595,-1.330531,0.8962234,-0.3018964,0.4091897,-41.46515,17.04478,-44.61903,950.1151
2.084346771,-0.5249836,0.5383689,-0.9037352,0.8717369,-0.2956823,0.397745,-41.08085,16.66397,-45.00122,950.1123
2.094344139,-0.7711166,0.1822547,-0.7817937,0.8513526,-0.2742922,0.3896392,-41.08085,16.66397,-45.00122,950.1123
2.104341030,-1.447982,-1.064145,-0.5379106,0.8604712,-0.2668097,0.3910571,-41.08085,16.66397,-45.00122,950.1123
2.114338398,-2.678647,-1.717021,0.01082622,0.8746369,-0.2683772,0.4015615,-41.08085,16.66397,-45.00122,950.1123
2.124334812,-3.293979,-1.835726,1.230241,0.8739872,-0.2852356,0.4192743,-41.08085,16.66397,-45.00122,950.1111
2.134331703,-2.124848,-1.242202,1.96189,0.8878692,-0.2981871,0.4077676,-41.8382,17.0387,-45.00881,950.1111
2.144328594,0.5826145,-0.5299737,2.083832,0.9079563,-0.3041996,0.397684,-41.8382,17.0387,-45.00881,950.1111
2.154325485,4.028476,0.4196641,1.718008,0.9078866,-0.3009836,0.3775831,-41.8382,17.0387,-45.00881,950.1111
